meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal,dyn,even,tempo
184,1,1,3894,0,675.075,,,,<R>,,,176,102,0,,,,,,,,
184,2,2,3895,0,675.075,1.73076923076923,2,,E4,,,,,,,,,,,,,
184,3,3,3896,0,675.075,4.61538461538462,0.5,,F#2,,,,,,,,,,,,,
184,4,4,3897,0,675.075,,,,<R>,,,176,102,0,,,,,,,,
184,5,1,3898,64,675.219,0.432692307692308,8,,G#5,ff,22,144,80,22,,,,,,,,
184,6,1,3899,256,675.652,0.288461538461538,8,,G#5,,,,,,,,,,,,,
184,5,1,3898,64,675.941,,,,,,,144,80,0,,,,,,,,
184,7,1,3900,384,675.941,0.288461538461538,8,,A1,mf-,16,144,33,16,,,,,,,,
184,8,1,3901,512,676.229,0.432692307692308,8,,A1,,,,,,,,,,,,,
184,7,1,3900,384,676.662,,,,,,,144,33,0,,,,,,,,
184,9,1,3902,704,676.662,0.144230769230769,16,,F2,p-,10,144,41,10,,,,,,,,
184,10,1,3903,768,676.806,0.191556490384615,8,,F2,,,,,,,,,,,,,
184,11,2,3904,768,676.806,0.383112980769231,4,,E4,,,,,,,,,,,,,
184,12,1,3905,853,676.998,0.191556490384615,8,,D5,pp-,7,144,74,7,,,,,,,,
184,12,1,3905,853,677.189,,,,,,,144,74,0,,,,,,,,
184,13,1,3906,938,677.189,0.193810096153846,8,,F1,ppp,5,144,29,5,,,,,,,,
184,14,1,3907,938,677.189,0.288461538461538,8,,G#1,ppp,5,144,32,5,,,,,,,,
184,15,2,3908,938,677.189,,,,<R>,,,176,102,0,,,,,,,,
182,23,4,3883,,677.189,,,,,,,144,64,0,,,,,,,,
184,9,1,3902,704,677.373,,,,,,,144,41,0,,,,,,,,
184,13,1,3906,938,677.383,,,,,,,144,29,0,,,,,,,,
184,16,1,3909,1024,677.383,,,,<R>,,,176,102,0,,,,,,,,
184,17,2,3910,1024,677.383,,,,<R>,,,176,102,0,,,,,,,,
184,14,1,3907,938,677.478,,,,,,,144,32,0,,,,,,,,
184,18,4,3911,1536,678.537,,,,<R>,,,176,102,0,,,,,,,,
184,19,4,3912,1792,679.114,,,,<R>,,,176,102,0,,,,,,,,
184,20,4,3913,1920,679.402,0.288461538461538,8,,F#3,ppp,5,144,54,5,,,,,,,,
184,21,0,3914,2047,679.688,,,,,,,176,64,127,,,,,V,,,
185,0,0,3915,0,679.691,,,,,,,,,,185,,,,,,,
185,1,1,3916,0,679.691,,,,<R>,,,176,102,0,,,,,,,,
185,2,3,3917,0,679.691,4.61538461538462,0.5,,F#2,,,,,,,,,,,,,
185,3,4,3918,0,679.691,4.61538461538462,0.5,,F#3,,,,,,,,,,,,,
185,4,1,3919,1536,683.152,0.768479567307692,2,,C#7,p,11,144,97,11,,,,,,,,
185,4,1,3919,1536,683.921,,,,,,,144,97,0,,,,,,,,
185,5,1,3920,1877,683.921,,,,<R>,,,176,102,0,,,,,,,,
185,6,1,3921,1962,684.112,0.193810096153846,8,,A1,p,11,144,33,11,,,,,,,,
186,0,0,3922,0,684.306,,,,,,,,,,186,,,,,,,
186,1,1,3923,0,684.306,0.768479567307692,2,,A1,,,,,,,,,,,,,
186,2,2,3924,0,684.306,,,,<R>,,,176,102,0,,,,,,,,
186,3,3,3925,0,684.306,2.30769230769231,1,,F#2,,,,,,,,,,,,,
186,4,4,3926,0,684.306,0.768479567307692,2,,F#3,,,,,,,,,,,,,
185,6,1,3921,1962,685.075,,,,,,,144,33,0,,,,,,,,
186,5,1,3927,341,685.075,0.191556490384615,8,,F1,p,11,144,29,11,,,,,,,,
186,6,4,3928,341,685.075,0.191556490384615,8,,F#3,,,,,,,,,,,,,
184,20,4,3913,1920,685.266,,,,,,,144,54,0,,,,,,,,
186,5,1,3927,341,685.266,,,,,,,144,29,0,,,,,,,,
186,7,1,3929,426,685.266,,,,<R>,,,176,102,0,,,,,,,,
186,8,4,3930,426,685.266,0.193810096153846,8,,A#4,p-,10,144,70,10,,,,,,,,
186,8,4,3930,426,685.46,,,,,,,144,70,0,,,,,,,,
186,9,0,3931,512,685.46,,,,,,,176,64,0,,,,,^,,,
186,10,1,3932,512,685.46,,,,<R>,,,176,102,0,,,,,,,,
186,11,2,3933,512,685.46,1.73076923076923,2,,C#6,pp,8,144,85,8,,,,,,,,
186,12,4,3934,512,685.46,,,,<R>,,,176,102,0,,,,,,,,
186,14,3,3935,,686.539,0.05,8,,G#2,mp,14,144,44,14,,,,g,,,,
186,14,3,3935,,686.589,,,,,,,144,44,0,,,,,,,,
186,13,1,3936,1024,686.614,1.15384615384615,2,,F6,mf,17,144,89,17,,,,,,,,
186,15,3,3937,1024,686.614,2.30769230769231,1,,F#2,,,,,,,,,,,,,
186,16,4,3938,1024,686.614,,,,<R>,,,176,102,0,,,,,,,,
186,11,2,3933,512,687.191,,,,,,,144,85,0,,,,,,,,
186,17,2,3939,1280,687.191,,,,<R>,,,176,102,0,,,,,,,,
186,18,4,3940,1280,687.191,,,,<R>,,,176,102,0,,,,,,,,
186,19,0,3941,1280,687.191,,,,,,,,,,,5965,,,,,,
186,24,4,3942,,687.393,0.05,8,,A0,mf,17,144,21,17,,,,g,,,,
186,24,4,3942,,687.443,,,,,,,144,21,0,,,,,,,,
186,25,4,3943,,687.468,0.05,8,,E1,mf+,18,144,28,18,,,,g,,,,
186,25,4,3943,,687.518,,,,,,,144,28,0,,,,,,,,
186,26,4,3944,,687.543,0.05,8,,A#3,mf+,18,144,58,18,,,,g,,,,
186,26,4,3944,,687.593,,,,,,,144,58,0,,,,,,,,
186,27,4,3945,,687.618,0.05,8,,E2,f-,19,144,40,19,,,,g,,,,
186,27,4,3945,,687.668,,,,,,,144,40,0,,,,,,,,
186,28,4,3946,,687.693,0.05,8,,A1,f,20,144,33,20,,,,g,,,,
186,28,4,3946,,687.743,,,,,,,144,33,0,,,,,,,,
186,13,1,3936,1024,687.768,,,,,,,144,89,0,,,,,,,,
186,20,1,3947,1536,687.768,1.15384615384615,2,,A#5,mp,14,144,82,14,,,,,,,,
186,21,1,3948,1536,687.768,1.15384615384615,2,,D6,mp,14,144,86,14,,,,,,,,
186,22,1,3949,1536,687.768,1.15384615384615,2,,C#7,f,20,144,97,20,,,,,,,,
186,23,2,3950,1536,687.768,1.15384615384615,2,,G5,ff,22,144,79,22,,,,,,,,
186,29,4,3951,1536,687.768,,,,<R>,,,176,102,0,,,,,,,,
186,30,4,3952,,688.696,,,,<R>,,,176,102,0,,,,,,,,
186,31,4,3953,,688.771,0.05,8,,A2,f,20,144,45,20,,,,g,,,,
186,31,4,3953,,688.821,,,,,,,144,45,0,,,,,,,,
186,32,4,3954,,688.846,0.05,8,,A#3,f,20,144,58,20,,,,g,,,,
186,32,4,3954,,688.896,,,,,,,144,58,0,,,,,,,,
186,22,1,3949,1536,688.921,,,,,,,144,97,0,,,,,,,,
187,0,0,3955,0,688.921,,,,,,,,,,187,,,,,,,
187,1,1,3956,0,688.921,3.46153846153846,1,,A#5,,,,,,,,,,,,,
187,2,1,3957,0,688.921,2.30769230769231,1,,D6,,,,,,,,,,,,,
187,3,2,3958,0,688.921,4.61538461538462,0.5,,G5,,,,,,,,,,,,,
187,4,3,3959,0,688.921,4.61538461538462,0.5,,F#2,,,,,,,,,,,,,
187,5,4,3960,0,688.921,,,,<R>,,,176,102,0,,,,,,,,
186,21,1,3948,1536,691.229,,,,,,,144,86,0,,,,,,,,
186,20,1,3947,1536,692.383,,,,,,,144,82,0,,,,,,,,
187,6,1,3961,1536,692.383,,,,<R>,,,176,102,0,,,,,,,,
187,7,4,3962,1536,692.383,1.15384615384615,2,,G#1,pp,8,144,32,8,,,,,,d,,
187,8,1,3963,,693.537,0.05,8,,G#5,pp,8,144,80,8,,,,g,,d,,
187,9,1,3964,,693.537,0.05,8,,C#6,f,20,144,85,20,,,,g,,d,,
187,8,1,3963,,693.587,,,,,,,144,80,0,,,,,,,,
187,9,1,3964,,693.587,,,,,,,144,85,0,,,,,,,,
187,10,1,3965,,693.612,0.05,8,,E3,f,20,144,52,20,,,,g,,d,,
187,11,1,3966,,693.612,0.05,8,,C#4,pp,8,144,61,8,,,,g,,d,,
187,10,1,3965,,693.662,,,,,,,144,52,0,,,,,,,,
187,11,1,3966,,693.662,,,,,,,144,61,0,,,,,,,,
187,12,1,3967,,693.687,0.05,8,,A#4,f,20,144,70,20,,,,g,,d,,
187,12,1,3967,,693.737,,,,,,,144,70,0,,,,,,,,
188,0,0,3968,0,693.912,,,,,,,,,,188,,,,,,,
188,1,1,3969,0,693.912,,,,<R>,,,176,102,0,,,,,,,,
188,2,2,3970,0,693.912,4.61538461538462,0.5,,G5,,,,,,,,,,,,,
188,3,3,3971,0,693.912,4.61538461538462,0.5,,F#2,,,,,,,,,,,,,
188,4,4,3972,0,693.912,4.61538461538462,0.5,,G#1,,,,,,,,,,,,,
188,6,1,3973,1536,697.373,0.768479567307692,2,,C#7,mp,14,144,97,14,,,,,,d,,
188,5,0,3974,1536,697.373,,,,,,,176,64,127,,,,,V,,,
188,6,1,3973,1536,698.142,,,,,,,144,97,0,,,,,,,,
188,7,1,3975,1877,698.142,,,,<R>,,,176,102,0,,,,,,,,
186,23,2,3950,1536,698.152,,,,,,,144,79,0,,,,,,,,
188,8,1,3976,1962,698.333,0.0495793269230769,32,,A1,mp,14,144,33,14,,,,,,,,
188,8,1,3976,1962,698.383,,,,,,,144,33,0,,,,,,,,
188,9,1,3977,1984,698.383,0.0473257211538462,32,,E2,f,20,144,40,20,,,,,,,,
188,9,1,3977,1984,698.43,,,,,,,144,40,0,,,,,,,,
188,10,1,3978,2005,698.43,0.0969050480769231,16,,F1,fff,24,144,29,24,,,,,,d,,
188,10,1,3978,2005,698.527,,,,,,,144,29,0,,,,,,,,
189,0,0,3979,0,698.527,,,,,,,,,,189,,,,,,,
189,1,1,3980,0,698.527,0.0946514423076923,16,,A#4,f,20,144,70,20,,,,,,d,,
189,2,3,3981,0,698.527,4.61538461538462,0.5,,F#2,,,,,,,,,,,d,,
189,3,3,3982,0,698.527,4.61538461538462,0.5,,E3,ff,22,144,52,22,,,,,,d,,
189,4,4,3983,0,698.527,4.61538461538462,0.5,,G#1,,,,,,,,,,,,,
189,1,1,3980,0,698.622,,,,,,,144,70,0,,,,,,,,
189,5,1,3984,42,698.622,0.0495793269230769,32,,A#5,p-,10,144,82,10,,,,,,,,
189,5,1,3984,42,698.671,,,,,,,144,82,0,,,,,,,,
189,6,1,3985,64,698.671,0.432692307692308,8,,C#7,ppp,5,144,97,5,,,,,,D,,
189,7,1,3986,256,699.104,0.576923076923077,4,,C#7,,,,,,,,,,,,,
189,6,1,3985,64,699.681,,,,,,,144,97,0,,,,,,,,
189,8,0,3987,512,699.681,,,,,,,176,64,0,,,,,^,,,
189,9,1,3988,512,699.681,,,,<R>,,,176,102,0,,,,,,,,
189,10,3,3989,,702.993,0.05,8,,G#1,s,0,144,32,0,,,,g,,,,
189,10,3,3989,,703.043,,,,,,,144,32,0,,,,,,,,
189,11,4,3990,,703.068,0.05,8,,F#2,s,0,144,42,0,,,,g,,,,
189,11,4,3990,,703.118,,,,,,,144,42,0,,,,,,,,
190,0,0,3991,0,703.143,,,,,,,,,,190,,,,,,,
190,1,1,3992,0,703.143,,,,<R>,,,176,102,0,,,,,,,,
190,2,2,3993,0,703.143,,,,<R>,,,176,102,0,,,,,,,,
190,3,3,3994,0,703.143,4.61538461538462,0.5,,F#2,,,,,,,,,,,,,
190,4,3,3995,0,703.143,4.61538461538462,0.5,,E3,,,,,,,,,,,,,
190,5,4,3996,0,703.143,4.32692307692308,1,,G#1,,,,,,,,,,,,,
190,7,1,3997,128,703.431,0.288461538461538,8,,F1,f,20,144,29,20,,,,,,,,
190,6,0,3998,128,703.431,,,,,,,176,64,127,,,,,V,,,
190,8,1,3999,256,703.719,0.432692307692308,8,,F1,,,,,,,,,,,,,
190,9,2,4000,256,703.719,,,,<R>,,,176,102,0,,,,,,,,
190,10,1,4001,448,704.152,0.144230769230769,16,,A5,p,11,144,81,11,,,,,,,,
190,10,1,4001,448,704.296,,,,,,,144,81,0,,,,,,,,
190,11,1,4002,512,704.296,0.191556490384615,8,,G#3,p,11,144,56,11,,,,,,,,
190,12,2,4003,512,704.296,,,,<R>,,,176,102,0,,,,,,,,
190,13,0,4004,576,704.441,,,,,,,176,64,0,,,,,^,,,
190,14,1,4005,597,704.488,0.191556490384615,8,,C#3,p-,10,144,49,10,,,,,,,,
190,11,1,4002,512,704.488,,,,,,,144,56,0,,,,,,,,
190,7,1,3997,128,704.527,,,,,,,144,29,0,,,,,,,,
190,14,1,4005,597,704.68,,,,,,,144,49,0,,,,,,,,
190,15,1,4006,682,704.68,0.193810096153846,8,,A4,p-,10,144,69,10,,,,,,,,
190,15,1,4006,682,704.873,,,,,,,144,69,0,,,,,,,,
190,16,1,4007,768,704.873,0.383112980769231,4,,F2,pp+,9,144,41,9,,,,,,,,
190,16,1,4007,768,705.256,,,,,,,144,41,0,,,,,,,,
190,17,1,4008,938,705.256,0.193810096153846,8,,C#3,pp-,7,144,49,7,,,,,,,,
190,17,1,4008,938,705.45,,,,,,,144,49,0,,,,,,,,
190,18,1,4009,1024,705.45,,,,<R>,,,176,102,0,,,,,,,,
190,19,2,4010,1024,705.45,,,,<R>,,,176,102,0,,,,,,,,
190,20,1,4011,1152,705.739,0.288461538461538,8,,A#5,ppp+,6,144,82,6,,,,,,,,
190,21,2,4012,,705.739,0.05,8,,F3,ppp+,6,144,53,6,,,,g,,,,
190,21,2,4012,,705.789,,,,,,,144,53,0,,,,,,,,
190,22,2,4013,,705.814,0.05,8,,G#5,ppp,5,144,80,5,,,,g,,,,
190,22,2,4013,,705.864,,,,,,,144,80,0,,,,,,,,
190,23,2,4014,1152,705.889,0.288461538461538,8,,D2,ppp,5,144,38,5,,,,,,,,
190,23,2,4014,1152,706.177,,,,,,,144,38,0,,,,,,,,
190,24,1,4015,1280,706.177,0.865384615384615,4,,A#5,,,,,,,,,,,,,
190,25,2,4016,1280,706.177,,,,<R>,,,176,102,0,,,,,,,,
190,20,1,4011,1152,706.893,,,,,,,144,82,0,,,,,,,,
190,26,1,4017,1664,707.043,0.144230769230769,16,,F1,ppp-,4,144,29,4,,,,,,,,
190,27,2,4018,1664,707.043,,,,<R>,,,176,102,0,,,,,,,,
190,26,1,4017,1664,707.187,,,,,,,144,29,0,,,,,,,,
190,28,1,4019,1728,707.187,,,,<R>,,,176,102,0,,,,,,,,
190,29,1,4020,1792,707.331,,,,<R>,,,176,102,0,,,,,,,,
190,30,2,4021,1792,707.331,,,,<R>,,,176,102,0,,,,,,,,
187,7,4,3962,1536,707.469,,,,,,,144,32,0,,,,,,,,
190,31,1,4022,1920,707.619,0.0946514423076923,16,,C3,pppp,2,144,48,2,,,,,,,,
190,32,4,4023,1920,707.619,,,,<R>,,,176,102,0,,,,,,,,
190,31,1,4022,1920,707.714,,,,,,,144,48,0,,,,,,,,
190,33,1,4024,1962,707.714,0.0969050480769231,16,,F6,pppp,2,144,89,2,,,,,,,,
190,33,1,4024,1962,707.811,,,,,,,144,89,0,,,,,,,,
190,34,1,4025,2005,707.811,0.0969050480769231,16,,E7,pppp,2,144,100,2,,,,,,,,
190,34,1,4025,2005,707.908,,,,,,,144,100,0,,,,,,,,
191,0,0,4026,0,707.908,,,,,,,,,,191,,,,,,,
191,1,1,4027,0,707.908,,,,<R>,,,176,102,0,,,,,,,,
191,2,3,4028,0,707.908,4.61538461538462,0.5,,F#2,,,,,,,,,,,,,
191,3,3,4029,0,707.908,4.61538461538462,0.5,,E3,,,,,,,,,,,,,
191,4,4,4030,0,707.908,,,,<R>,,,176,102,0,,,,,,,,
191,5,1,4031,768,709.639,,,,<R>,,,176,102,0,,,,,,,,
191,6,1,4032,,710.066,0.05,8,,G#4,pppp,2,144,68,2,,,,g,,,,
191,6,1,4032,,710.116,,,,,,,144,68,0,,,,,,,,
191,7,1,4033,,710.141,0.05,8,,A5,pppp,2,144,81,2,,,,g,,,,
191,7,1,4033,,710.191,,,,,,,144,81,0,,,,,,,,
191,8,1,4034,1024,710.216,,,,<R>,,,176,102,0,,,,,,,,
191,10,1,4035,1792,711.946,0.576923076923077,4,,A#6,pp,8,144,94,8,,,,,,,,
191,11,4,4036,1792,711.946,0.576923076923077,4,,D2,pp,8,144,38,8,,,,,,,,
191,9,0,4037,1792,711.946,,,,,,,176,64,127,,,,,V,,,
191,10,1,4035,1792,712.523,,,,,,,144,94,0,,,,,,,,
192,0,0,4038,0,712.523,,,,,,,,,,192,,,,,,,
192,1,1,4039,0,712.523,,,,<R>,,,176,102,0,,,,,,,,
192,2,3,4040,0,712.523,1.73076923076923,2,,F#2,,,,,,,,,,,,,
192,3,4,4041,0,712.523,1.73076923076923,2,,D2,,,,,,,,,,,,,
189,3,3,3982,0,712.748,,,,,,,144,52,0,,,,,,,,
192,4,0,4042,768,714.104,,,,,,,176,64,0,,,,,^,,,
178,10,3,3769,640,714.104,,,,,,,144,42,0,,,,,,,,
191,11,4,4036,1792,714.254,,,,,,,144,38,0,,,,,,,,
192,5,3,4043,768,714.254,,,,<R>,,,176,102,0,,,,,,,,
192,6,4,4044,768,714.254,0.576923076923077,4,,F2,pp,8,144,41,8,,,,,,,,
192,4,0,4045,768,714.404,,,,,,,176,64,127,,,,,V,,,
192,7,3,4046,1024,714.831,,,,<R>,,,176,102,0,,,,,,,,
192,8,4,4047,1024,714.831,2.30769230769231,1,,F2,,,,,,,,,,,,,
192,9,0,4048,1152,714.969,,,,,,,176,64,0,,,,,^,,,
192,10,3,4049,1152,715.119,0.288461538461538,8,,G#2,ppp,5,144,44,5,,,,,,,,
192,9,0,4050,1152,715.269,,,,,,,176,64,127,,,,,V,,,
192,11,3,4051,1280,715.408,1.73076923076923,2,,G#2,,,,,,,,,,,,,
193,0,0,4052,0,717.139,,,,,,,,,,193,,,,,,,
193,1,1,4053,0,717.139,,,,<R>,,,176,102,0,,,,,,,,
193,2,3,4054,0,717.139,2.30769230769231,1,,G#2,,,,,,,,,,,,,
193,3,4,4055,0,717.139,,,,<R>,,,176,102,0,,,,,,,,
192,6,4,4044,768,717.289,,,,,,,144,41,0,,,,,,,,
193,4,3,4056,1024,719.446,2.30769230769231,1,,G#2,,,,,,,,,,,,,
193,5,4,4057,1024,719.446,2.30769230769231,1,,G#1,ff,22,144,32,22,,,,,,d 5966,,
193,6,0,4058,1024,719.446,,,,,,,,,,,5966,,,,,,
194,0,0,4059,0,721.754,,,,,,,,,,194,,,,,,,
194,1,1,4060,0,721.754,,,,<R>,,,176,102,0,,,,,,,,
194,2,3,4061,0,721.754,4.61538461538462,0.5,,G#2,,,,,,,,,,,,,
194,3,4,4062,0,721.754,4.61538461538462,0.5,,G#1,,,,,,,,,,,,,
194,4,1,4063,512,722.908,3.46153846153846,1,,C6,fff,24,144,84,24,,,,,,d,,
194,4,1,4063,512,726.369,,,,,,,144,84,0,,,,,,,,
195,0,0,4064,0,726.369,,,,,,,,,,195,,,,,,,
195,1,1,4065,0,726.369,,,,<R>,,,176,102,0,,,,,,,,
195,2,3,4066,0,726.369,4.61538461538462,0.5,,G#2,,,,,,,,,,,,,
195,3,4,4067,0,726.369,4.61538461538462,0.5,,G#1,,,,,,,,,,,,,
195,4,3,4068,2048,730.985,4.61538461538462,0.5,,G#2,,,,,,,,,,,,,
195,5,4,4069,2048,730.985,4.61538461538462,0.5,,G#1,,,,,,,,,,,,,
195,6,3,4070,4096,735.6,4.61538461538462,0.5,,G#2,,,,,,,,,,,,,
195,7,4,4071,4096,735.6,4.61538461538462,0.5,,G#1,,,,,,,,,,,,,
193,5,4,4057,1024,740.216,,,,,,,144,32,0,,,,,,,,
196,0,0,4072,0,740.216,,,,,,,,,,196,,,,,,,
196,1,1,4073,0,740.216,,,,<R>,,,176,102,0,,,,,,,,
196,2,3,4074,0,740.216,,,,<R>,,,176,102,0,,,,,,,,
196,3,4,4075,0,740.216,0.576923076923077,4,,C4,ppp,5,144,60,5,,,,,,d,,
192,10,3,4049,1152,740.366,,,,,,,144,44,0,,,,,,,,
196,3,4,4075,0,740.793,,,,,,,144,60,0,,,,,,,,
196,4,0,4076,256,740.793,,,,,,,176,64,0,,,,,^,,,
196,5,4,4077,256,740.793,0.576923076923077,4,,C#1,ppp,5,144,25,5,,,,,,D 5967,,
196,6,0,4078,256,740.793,,,,,,,,,,,5967,,,,,,
196,5,4,4077,256,741.369,,,,,,,144,25,0,,,,,,,,
196,8,3,4079,512,741.369,,,,<R>,,,176,102,0,,,,,,,,
196,9,4,4080,512,741.369,4.61538461538462,0.5,,A4,fff,24,144,69,24,,,,,,,,
196,7,0,4081,512,741.369,,,,,,,176,64,127,,,,,V,,,
196,9,4,4080,512,745.985,,,,,,,144,69,0,,,,,,,,
196,10,3,4082,2560,745.985,,,,<R>,,,176,102,0,,,,,,,,
196,11,4,4083,2560,745.985,4.61538461538462,0.5,,C#4,ppp,5,144,61,5,,,,,,,,
196,11,4,4083,2560,750.6,,,,,,,144,61,0,,,,,,,,
196,13,0,4084,4607,751.833,,,,,,,176,64,0,,,,,^,,,
196,12,0,4085,4607,751.982,,,,,,,,,,,,80,,,,,
197,0,0,4086,0,751.985,,,,,,,,,,197,,,,,,,
197,1,0,4087,0,751.985,,,,,,,,,,,,80,,,,,
197,2,0,4088,0,751.985,,,,,,,,,,,5968,,,,,,
197,4,1,4089,0,751.985,,,,<R>,,,176,102,0,,,,,,,,
197,5,3,4090,0,751.985,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,t
197,5,3,4090,0,752.067,,,,,,,144,45,0,,,,,,,,
197,6,3,4091,28,752.067,0.08203125,32,,F#1,ppp,5,144,30,5,,,,,,,,
197,3,0,4092,0,752.133,,,,,,,176,64,127,,,,,V,,,
197,6,3,4091,28,752.149,,,,,,,144,30,0,,,,,,,,
197,7,3,4093,56,752.149,0.0849609375,32,,C#2,ppp,5,144,37,5,,,,,,,,
197,7,3,4093,56,752.234,,,,,,,144,37,0,,,,,,,,
197,8,3,4094,85,752.234,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,
197,8,3,4094,85,752.316,,,,,,,144,45,0,,,,,,,,
197,9,3,4095,113,752.316,0.0849609375,32,,C#2,ppp,5,144,37,5,,,,,,,,
197,9,3,4095,113,752.401,,,,,,,144,37,0,,,,,,,,
197,10,3,4096,142,752.401,0.1669921875,16,,F#1,ppp,5,144,30,5,,,,,,,,
197,10,3,4096,142,752.568,,,,,,,144,30,0,,,,,,,,
197,11,3,4097,199,752.568,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,
197,11,3,4097,199,752.65,,,,,,,144,45,0,,,,,,,,
197,12,3,4098,227,752.65,0.0849609375,32,,C#2,ppp,5,144,37,5,,,,,,,,
197,12,3,4098,227,752.735,,,,,,,144,37,0,,,,,,,,
197,13,3,4099,256,752.735,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,t
197,13,3,4099,256,752.817,,,,,,,144,45,0,,,,,,,,
197,14,3,4100,284,752.817,0.08203125,32,,F#1,ppp,5,144,30,5,,,,,,,,
197,14,3,4100,284,752.899,,,,,,,144,30,0,,,,,,,,
197,15,3,4101,312,752.899,0.0849609375,32,,C#2,ppp,5,144,37,5,,,,,,,,
197,15,3,4101,312,752.984,,,,,,,144,37,0,,,,,,,,
197,16,3,4102,341,752.984,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,
197,16,3,4102,341,753.066,,,,,,,144,45,0,,,,,,,,
197,17,3,4103,369,753.066,0.0849609375,32,,C#2,ppp,5,144,37,5,,,,,,,,
197,17,3,4103,369,753.151,,,,,,,144,37,0,,,,,,,,
197,18,3,4104,398,753.151,0.1669921875,16,,F#1,ppp,5,144,30,5,,,,,,,,
197,18,3,4104,398,753.318,,,,,,,144,30,0,,,,,,,,
197,19,3,4105,455,753.318,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,
197,19,3,4105,455,753.4,,,,,,,144,45,0,,,,,,,,
197,20,3,4106,483,753.4,0.0849609375,32,,C#2,ppp,5,144,37,5,,,,,,,,
197,20,3,4106,483,753.485,,,,,,,144,37,0,,,,,,,,
197,21,3,4107,512,753.485,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,t
197,21,3,4107,512,753.567,,,,,,,144,45,0,,,,,,,,
197,22,3,4108,540,753.567,0.08203125,32,,F#1,ppp,5,144,30,5,,,,,,,,
197,22,3,4108,540,753.649,,,,,,,144,30,0,,,,,,,,
197,23,3,4109,568,753.649,0.0849609375,32,,C#2,ppp,5,144,37,5,,,,,,,,
197,23,3,4109,568,753.734,,,,,,,144,37,0,,,,,,,,
197,24,3,4110,597,753.734,0.08203125,32,,A2,ppp,5,144,45,5,,,,,,,,
197,24,3,4110,597,753.816,,,,,,,144,45,0,,,,,,,,
197,25,3,4111,625,753.816,0.0849609375,32,,C#2,ppp+,6,144,37,6,,,,,,,,
197,25,3,4111,625,753.901,,,,,,,144,37,0,,,,,,,,
197,26,3,4112,654,753.901,0.1669921875,16,,F#1,ppp+,6,144,30,6,,,,,,,,
197,26,3,4112,654,754.068,,,,,,,144,30,0,,,,,,,,
197,27,3,4113,711,754.068,0.08203125,32,,A2,ppp+,6,144,45,6,,,,,,,,
197,27,3,4113,711,754.15,,,,,,,144,45,0,,,,,,,,
197,28,3,4114,739,754.15,0.0849609375,32,,C#2,ppp+,6,144,37,6,,,,,,,,
197,28,3,4114,739,754.235,,,,,,,144,37,0,,,,,,,,
197,29,3,4115,768,754.235,0.08203125,32,,A2,ppp+,6,144,45,6,,,,,,,,T
197,29,3,4115,768,754.317,,,,,,,144,45,0,,,,,,,,
197,30,3,4116,796,754.317,0.08203125,32,,F#1,ppp+,6,144,30,6,,,,,,,,
197,30,3,4116,796,754.399,,,,,,,144,30,0,,,,,,,,
197,31,3,4117,824,754.399,0.0849609375,32,,C#2,ppp+,6,144,37,6,,,,,,,,
197,31,3,4117,824,754.484,,,,,,,144,37,0,,,,,,,,
197,32,3,4118,853,754.484,0.08203125,32,,A2,pp-,7,144,45,7,,,,,,,,
197,32,3,4118,853,754.566,,,,,,,144,45,0,,,,,,,,
197,33,3,4119,881,754.566,0.0849609375,32,,C#2,pp-,7,144,37,7,,,,,,,,
197,33,3,4119,881,754.651,,,,,,,144,37,0,,,,,,,,
197,34,3,4120,910,754.651,0.1669921875,16,,F#1,pp-,7,144,30,7,,,,,,,,
197,34,3,4120,910,754.818,,,,,,,144,30,0,,,,,,,,
197,35,3,4121,967,754.818,0.08203125,32,,A2,pp-,7,144,45,7,,,,,,,e,
197,35,3,4121,967,754.9,,,,,,,144,45,0,,,,,,,,
197,36,3,4122,995,754.9,0.0849609375,32,,C#2,pp-,7,144,37,7,,,,,,,e,
197,36,3,4122,995,754.985,,,,,,,144,37,0,,,,,,,,
197,37,3,4123,1024,754.985,0.08203125,32,,A2,pp-,7,144,45,7,,,,,,,e,
197,37,3,4123,1024,755.067,,,,,,,144,45,0,,,,,,,,
197,38,3,4124,1052,755.067,0.08203125,32,,F#1,pp-,7,144,30,7,,,,,,,e,
197,38,3,4124,1052,755.149,,,,,,,144,30,0,,,,,,,,
197,39,3,4125,1080,755.149,0.0849609375,32,,C#2,pp,8,144,37,8,,,,,,,e,
197,39,3,4125,1080,755.234,,,,,,,144,37,0,,,,,,,,
197,40,3,4126,1109,755.234,0.08203125,32,,A2,pp,8,144,45,8,,,,,,,e,
197,40,3,4126,1109,755.316,,,,,,,144,45,0,,,,,,,,
197,41,3,4127,1137,755.316,0.0849609375,32,,C#2,pp,8,144,37,8,,,,,,,e,
197,41,3,4127,1137,755.401,,,,,,,144,37,0,,,,,,,,
