meas,index,voice,loc,tick,sec,dur,rval,dot_cnt,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal,dyn,even,tempo
,9164,,,0,130.04376,,,,,,,176,64,106,,,,,,,,
,9165,,,0,130.054176,,,,,,,176,64,107,,,,,,,,
,9166,,,0,130.085424,,,,,,,176,67,34,,,,,,,,
,9167,,,0,130.093236,,,,,,,176,67,33,,,,,,,,
322,9168,3,10003,0,130.09584,28,32.0,0,B1,ppp,5,144,35,66,,,,,,d,e,
,9169,,,0,130.098444,,,,,,,144,36,0,,,,,,,,
,9170,,,0,130.103652,,,,,,,176,67,35,,,,,,,,
,9171,,,0,130.114068,,,,,,,176,64,108,,,,,,,,
,9172,,,0,130.116672,,,,,,,176,67,33,,,,,,,,
,9173,,,0,130.124484,,,,,,,176,64,107,,,,,,,,
,9174,,,0,130.124484,,,,,,,176,67,35,,,,,,,,
,9175,,,0,130.1349,,,,,,,176,67,34,,,,,,,,
,9176,,,0,130.145316,,,,,,,176,67,33,,,,,,,,
,9177,,,0,130.155732,,,,,,,176,64,106,,,,,,,,
,9178,,,0,130.17396,,,,,,,176,64,107,,,,,,,,
,9179,,,0,130.176564,,,,,,,176,67,34,,,,,,,,
,9180,,,0,130.184376,,,,,,,176,67,33,,,,,,,,
,9181,,,0,130.194792,,,,,,,176,67,34,,,,,,,,
,9182,,,0,130.205208,,,,,,,176,67,33,,,,,,,,
,9183,,,0,130.215624,,,,,,,176,64,108,,,,,,,,
,9184,,,0,130.215624,,,,,,,176,67,35,,,,,,,,
,9185,,,0,130.218228,,,,,,,144,35,0,,,,,,,,
,9186,,,0,130.223436,,,,,,,176,64,107,,,,,,,,
,9187,,,0,130.22604,,,,,,,176,67,33,,,,,,,,
322,9188,3,10004,0,130.231248,29,32.0,0,C2,ppp,5,144,36,47,,,,,,d,e,
,9189,,,0,130.233852,,,,,,,176,67,34,,,,,,,,
,9190,,,0,130.244268,,,,,,,176,67,33,,,,,,,,
,9191,,,0,130.254684,,,,,,,176,67,34,,,,,,,,
,9192,,,0,130.2651,,,,,,,176,67,33,,,,,,,,
,9193,,,0,130.275516,,,,,,,176,67,34,,,,,,,,
,9194,,,0,130.283328,,,,,,,176,67,37,,,,,,,,
,9195,,,0,130.293744,,,,,,,144,36,0,,,,,,,,
,9196,,,0,130.293744,,,,,,,176,67,36,,,,,,,,
,9197,,,0,130.314576,,,,,,,176,67,39,,,,,,,,
,9198,,,0,130.324992,,,,,,,176,64,106,,,,,,,,
,9199,,,0,130.335408,,,,,,,176,64,108,,,,,,,,
,9200,,,0,130.335408,,,,,,,176,67,40,,,,,,,,
,9201,,,0,130.34322,,,,,,,176,64,107,,,,,,,,
,9202,,,0,130.3953,,,,,,,176,64,108,,,,,,,,
,9203,,,0,130.405716,,,,,,,176,64,107,,,,,,,,
,9204,,,0,130.405716,,,,,,,176,67,39,,,,,,,,
,9205,,,0,130.423944,,,,,,,176,67,38,,,,,,,,
,9206,,,0,130.43436,,,,,,,176,64,108,,,,,,,,
,9207,,,0,130.436964,,,,,,,176,67,37,,,,,,,,
,9208,,,0,130.444776,,,,,,,176,64,107,,,,,,,,
,9209,,,0,130.444776,,,,,,,176,67,36,,,,,,,,
,9210,,,0,130.455192,,,,,,,176,67,37,,,,,,,,
,9211,,,0,130.465608,,,,,,,176,64,108,,,,,,,,
,9212,,,0,130.465608,,,,,,,176,67,36,,,,,,,,
,9213,,,0,130.47342,,,,,,,176,64,107,,,,,,,,
,9214,,,0,130.483836,,,,,,,176,64,108,,,,,,,,
,9215,,,0,130.494252,,,,,,,176,64,107,,,,,,,,
,9216,,,0,130.504668,,,,,,,176,64,108,,,,,,,,
,9217,,,0,130.515084,,,,,,,176,64,107,,,,,,,,
,9218,,,0,130.546332,,,,,,,176,67,35,,,,,,,,
,9219,,,0,130.56456,,,,,,,176,67,36,,,,,,,,
,9220,,,0,130.574976,,,,,,,176,67,34,,,,,,,,
,9221,,,0,130.593204,,,,,,,176,67,33,,,,,,,,
,9222,,,0,130.60362,,,,,,,176,67,35,,,,,,,,
,9223,,,0,130.614036,,,,,,,176,64,108,,,,,,,,
,9224,,,0,130.61664,,,,,,,176,67,34,,,,,,,,
,9225,,,0,130.624452,,,,,,,176,64,107,,,,,,,,
,9226,,,0,130.627056,,,,,,,176,67,33,,,,,,,,
,9227,,,0,130.634868,,,,,,,176,64,109,,,,,,,,
,9228,,,0,130.645284,,,,,,,176,64,108,,,,,,,,
,9229,,,0,130.6557,,,,,,,176,64,110,,,,,,,,
,9230,,,0,130.663512,,,,,,,176,64,108,,,,,,,,
,9231,,,0,130.676532,,,,,,,176,64,109,,,,,,,,
,9232,,,0,130.676532,,,,,,,176,67,32,,,,,,,,
,9233,,,0,130.684344,,,,,,,176,67,29,,,,,,,,
,9234,,,0,130.697364,,,,,,,176,67,26,,,,,,,,
,9235,,,0,130.705176,,,,,,,176,64,110,,,,,,,,
,9236,,,0,130.705176,,,,,,,176,67,25,,,,,,,,
,9237,,,0,130.715592,,,,,,,176,67,20,,,,,,,,
,9238,,,0,130.723404,,,,,,,176,64,111,,,,,,,,
,9239,,,0,130.73382,,,,,,,176,64,109,,,,,,,,
,9240,,,0,130.744236,,,,,,,176,64,110,,,,,,,,
,9241,,,0,130.754652,,,,,,,176,64,111,,,,,,,,
,9242,,,0,130.775484,,,,,,,176,64,110,,,,,,,,
,9243,,,0,130.814544,,,,,,,176,64,111,,,,,,,,
,9244,,,0,130.86402,,,,,,,176,64,110,,,,,,,,
,9245,,,0,130.874436,,,,,,,176,64,111,,,,,,,,
323,9246,1,10009,0,130.892664,512,2.0,0,A#6,f,20,144,94,106,,,,,,,,
,9247,,,0,130.895268,,,,,,,176,64,110,,,,,,,,
,9248,,,0,130.905684,,,,,,,176,64,111,,,,,,,,
,9249,,,0,130.96818,,,,,,,144,94,0,,,,,,,,
,9250,,,0,131.004636,,,,,,,176,64,110,,,,,,,,
,9251,,,0,131.015052,,,,,,,176,64,109,,,,,,,,
,9252,,,0,131.025468,,,,,,,176,64,110,,,,,,,,
,9253,,,0,131.03328,,,,,,,176,64,111,,,,,,,,
,9254,,,0,131.054112,,,,,,,176,64,110,,,,,,,,
,9255,,,0,131.064528,,,,,,,176,64,109,,,,,,,,
,9256,,,0,131.074944,,,,,,,176,64,111,,,,,,,,
,9257,,,0,131.08536,,,,,,,176,64,109,,,,,,,,
,9258,,,0,131.093172,,,,,,,176,64,110,,,,,,,,
,9259,,,0,131.12442,,,,,,,176,64,111,,,,,,,,
,9260,,,0,131.134836,,,,,,,176,64,110,,,,,,,,
,9261,,,0,131.145252,,,,,,,176,64,109,,,,,,,,
,9262,,,0,131.173896,,,,,,,176,64,110,,,,,,,,
,9263,,,0,131.223372,,,,,,,176,64,111,,,,,,,,
,9264,,,0,131.233788,,,,,,,176,64,109,,,,,,,,
,9265,,,0,131.244204,,,,,,,176,64,110,,,,,,,,
,9266,,,0,131.25462,,,,,,,176,64,109,,,,,,,,
,9267,,,0,131.265036,,,,,,,176,64,110,,,,,,,,
,9268,,,0,131.304096,,,,,,,176,64,108,,,,,,,,
,9269,,,0,131.314512,,,,,,,176,64,110,,,,,,,,
,9270,,,0,131.343156,,,,,,,176,64,111,,,,,,,,
,9271,,,0,131.353572,,,,,,,176,64,110,,,,,,,,
,9272,,,0,131.374404,,,,,,,176,64,111,,,,,,,,
,9273,,,0,131.38482,,,,,,,176,64,110,,,,,,,,
,9274,,,0,131.395236,,,,,,,176,64,109,,,,,,,,
,9275,,,0,131.405652,,,,,,,176,64,110,,,,,,,,
,9276,,,0,131.413464,,,,,,,176,64,109,,,,,,,,
,9277,,,0,131.42388,,,,,,,176,64,111,,,,,,,,
,9278,,,0,131.434296,,,,,,,176,64,109,,,,,,,,
,9279,,,0,131.455128,,,,,,,176,64,108,,,,,,,,
,9280,,,0,131.465544,,,,,,,176,64,110,,,,,,,,
,9281,,,0,131.473356,,,,,,,176,64,108,,,,,,,,
,9282,,,0,131.483772,,,,,,,176,64,110,,,,,,,,
,9283,,,0,131.51502,,,,,,,176,64,109,,,,,,,,
,9284,,,0,131.525436,,,,,,,176,64,110,,,,,,,,
,9285,,,0,131.543664,,,,,,,176,64,108,,,,,,,,
,9286,,,0,131.55408,,,,,,,176,64,111,,,,,,,,
,9287,,,0,131.564496,,,,,,,176,64,108,,,,,,,,
,9288,,,0,131.574912,,,,,,,176,64,109,,,,,,,,
,9289,,,0,131.59314,,,,,,,176,64,110,,,,,,,,
323,9290,3,10013,0,131.595744,256,4.0,0,G#1,pp,8,144,32,81,,,,,,d,e,t
323,9291,4,10015,0,131.600952,512,2.0,0,G#2,fff,24,144,44,97,,,,,,d,e,t
,9292,,,0,131.603556,,,,,,,176,64,109,,,,,,,,
323,9293,3,10014,0,131.60616,256,4.0,0,F#2,pp,8,144,42,90,,,,,,d,e,t
,9294,,,0,131.613972,,,,,,,176,64,110,,,,,,,,
,9295,,,0,131.624388,,,,,,,176,64,111,,,,,,,,
,9296,,,0,131.634804,,,,,,,176,64,110,,,,,,,,
,9297,,,0,131.64522,,,,,,,176,64,111,,,,,,,,
,9298,,,0,131.650428,,,,,,,144,32,0,,,,,,,,
,9299,,,0,131.655636,,,,,,,176,64,110,,,,,,,,
,9300,,,0,131.681676,,,,,,,144,44,0,,,,,,,,
,9301,,,0,131.68428,,,,,,,144,42,0,,,,,,,,
,9302,,,0,131.715528,,,,,,,176,64,111,,,,,,,,
,9303,,,0,131.744172,,,,,,,176,64,110,,,,,,,,
,9304,,,0,131.754588,,,,,,,176,64,111,,,,,,,,
,9305,,,0,131.765004,,,,,,,176,64,110,,,,,,,,
,9306,,,0,131.783232,,,,,,,144,46,0,,,,,,,,
,9307,,,0,131.804064,,,,,,,176,64,109,,,,,,,,
,9308,,,0,131.81448,,,,,,,176,64,111,,,,,,,,
,9309,,,0,131.856144,,,,,,,176,64,110,,,,,,,,
,9310,,,0,131.86656,,,,,,,176,64,109,,,,,,,,
,9311,,,0,131.884788,,,,,,,176,64,110,,,,,,,,
,9312,,,0,131.895204,,,,,,,176,64,111,,,,,,,,
,9313,,,0,131.90562,,,,,,,176,64,110,,,,,,,,
,9314,,,0,131.913432,,,,,,,176,64,107,,,,,,,,
,9315,,,0,131.926452,,,,,,,176,64,111,,,,,,,,
,9316,,,0,131.934264,,,,,,,176,64,109,,,,,,,,
,9317,,,0,131.94468,,,,,,,176,64,110,,,,,,,,
,9318,,,0,131.955096,,,,,,,176,64,111,,,,,,,,
,9319,,,0,131.965512,,,,,,,176,64,110,,,,,,,,
,9320,,,0,131.994156,,,,,,,176,64,111,,,,,,,,
,9321,,,0,132.017592,,,,,,,176,64,110,,,,,,,,
,9322,,,0,132.025404,,,,,,,176,64,109,,,,,,,,
,9323,,,0,132.03582,,,,,,,176,64,110,,,,,,,,
,9324,,,0,132.064464,,,,,,,176,64,109,,,,,,,,
,9325,,,0,132.07488,,,,,,,176,64,110,,,,,,,,
,9326,,,0,132.095712,,,,,,,176,64,111,,,,,,,,
,9327,,,0,132.116544,,,,,,,176,64,110,,,,,,,,
,9328,,,0,132.124356,,,,,,,176,64,111,,,,,,,,
,9329,,,0,132.134772,,,,,,,176,64,110,,,,,,,,
,9330,,,0,132.163416,,,,,,,176,64,111,,,,,,,,
,9331,,,0,132.173832,,,,,,,176,67,19,,,,,,,,
,9332,,,0,132.184248,,,,,,,176,67,20,,,,,,,,
,9333,,,0,132.20508,,,,,,,176,64,110,,,,,,,,
,9334,,,0,132.215496,,,,,,,176,64,111,,,,,,,,
,9335,,,0,132.223308,,,,,,,176,64,108,,,,,,,,
,9336,,,0,132.233724,,,,,,,176,64,107,,,,,,,,
,9337,,,0,132.24414,,,,,,,176,64,106,,,,,,,,
,9338,,,0,132.254556,,,,,,,176,64,100,,,,,,,,
,9339,,,0,132.264972,,,,,,,176,64,86,,,,,,,,
,9340,,,0,132.275388,,,,,,,176,64,59,,,,,,,,
,9341,,,0,132.2832,,,,,,,176,64,29,,,,,,,,
323,9342,1,10016,0,132.288408,32,32.0,0,E6,f,20,144,88,104,,,,,,D,e,t 6018
,9343,,,0,132.293616,,,,,,,176,64,11,,,,,,,,
,9344,,,0,132.304032,,,,,,,176,64,0,,,,,,,,
,9345,,,0,132.314448,,,,,,,176,64,2,,,,,,,,
,9346,,,0,132.324864,,,,,,,176,64,1,,,,,,,,
,9347,,,0,132.33528,,,,,,,176,64,5,,,,,,,,
,9348,,,0,132.343092,,,,,,,176,64,17,,,,,,,,
,9349,,,0,132.353508,,,,,,,176,64,26,,,,,,,,
,9350,,,0,132.36132,,,,,,,144,88,0,,,,,,,,
,9351,,,0,132.363924,,,,,,,176,64,37,,,,,,,,
,9352,,,0,132.37434,,,,,,,176,64,55,,,,,,,,
,9353,,,0,132.384756,,,,,,,176,64,88,,,,,,,,
,9354,,,0,132.395172,,,,,,,176,64,119,,,,,,,,
,9355,,,0,132.405588,,,,,,,176,64,116,,,,,,,,
,9356,,,0,132.4134,,,,,,,176,64,106,,,,,,,,
323,9357,1,10019,0,132.418608,224,8.0,2,D4,f,20,144,62,99,,,,,,,,
,9358,,,0,132.423816,,,,,,,176,64,103,,,,,,,,
,9359,,,0,132.434232,,,,,,,176,64,109,,,,,,,,
,9360,,,0,132.444648,,,,,,,176,64,111,,,,,,,,
,9361,,,0,132.46548,,,,,,,176,64,110,,,,,,,,
,9362,,,0,132.473292,,,,,,,176,64,111,,,,,,,,
,9363,,,0,132.49152,,,,,,,144,62,0,,,,,,,,
,9364,,,0,132.514956,,,,,,,176,64,110,,,,,,,,
,9365,,,0,132.525372,,,,,,,176,64,111,,,,,,,,
,9366,,,0,132.5436,,,,,,,176,64,110,,,,,,,,
,9367,,,0,132.554016,,,,,,,176,64,111,,,,,,,,
,9368,,,0,132.574848,,,,,,,176,64,110,,,,,,,,
,9369,,,0,132.585264,,,,,,,176,64,111,,,,,,,,
,9370,,,0,132.593076,,,,,,,176,64,110,,,,,,,,
,9371,,,0,132.613908,,,,,,,176,64,111,,,,,,,,
,9372,,,0,132.645156,,,,,,,176,67,22,,,,,,,,
,9373,,,0,132.652968,,,,,,,176,64,110,,,,,,,,
,9374,,,0,132.655572,,,,,,,176,67,25,,,,,,,,
,9375,,,0,132.663384,,,,,,,176,64,111,,,,,,,,
,9376,,,0,132.6738,,,,,,,176,67,27,,,,,,,,
,9377,,,0,132.694632,,,,,,,176,64,110,,,,,,,,
,9378,,,0,132.705048,,,,,,,176,64,111,,,,,,,,
,9379,,,0,132.715464,,,,,,,176,64,110,,,,,,,,
,9380,,,0,132.715464,,,,,,,176,67,32,,,,,,,,
,9381,,,0,132.723276,,,,,,,176,64,107,,,,,,,,
,9382,,,0,132.72588,,,,,,,176,67,33,,,,,,,,
,9383,,,0,132.733692,,,,,,,176,64,101,,,,,,,,
,9384,,,0,132.744108,,,,,,,176,64,87,,,,,,,,
,9385,,,0,132.744108,,,,,,,176,67,36,,,,,,,,
,9386,,,0,132.754524,,,,,,,176,64,62,,,,,,,,
,9387,,,0,132.754524,,,,,,,176,67,40,,,,,,,,
,9388,,,0,132.76494,,,,,,,176,64,33,,,,,,,,
,9389,,,0,132.775356,,,,,,,176,64,13,,,,,,,,
323,9390,3,10021,0,132.780564,43,16.0,0,C3,ppp,5,144,48,83,,,,,,d,,
,9391,,,0,132.783168,,,,,,,176,64,4,,,,,,,,
,9392,,,0,132.793584,,,,,,,176,64,3,,,,,,,,
,9393,,,0,132.804,,,,,,,176,64,4,,,,,,,,
,9394,,,0,132.814416,,,,,,,176,64,9,,,,,,,,
323,9395,3,10022,0,132.81702,21,32.0,0,E3,ppp,5,144,52,75,,,,,,,e,
,9396,,,0,132.824832,,,,,,,176,64,18,,,,,,,,
,9397,,,0,132.835248,,,,,,,176,64,26,,,,,,,,
,9398,,,0,132.84306,,,,,,,176,64,34,,,,,,,,
,9399,,,0,132.853476,,,,,,,176,64,47,,,,,,,,
,9400,,,0,132.861288,,,,,,,144,48,0,,,,,,,,
,9401,,,0,132.863892,,,,,,,176,64,71,,,,,,,,
,9402,,,0,132.874308,,,,,,,176,64,99,,,,,,,,
,9403,,,0,132.884724,,,,,,,176,64,119,,,,,,,,
,9404,,,0,132.89514,,,,,,,176,64,111,,,,,,,,
,9405,,,0,132.902952,,,,,,,176,64,107,,,,,,,,
323,9406,3,10023,0,132.90816,21,32.0,0,C#4,ppp+,6,144,61,73,,,,,,,e,
,9407,,,0,132.915972,,,,,,,144,52,0,,,,,,,,
,9408,,,0,132.923784,,,,,,,176,64,108,,,,,,,,
,9409,,,0,132.926388,,,,,,,176,67,43,,,,,,,,
,9410,,,0,132.9342,,,,,,,176,64,111,,,,,,,,
,9411,,,0,132.9342,,,,,,,176,67,46,,,,,,,,
,9412,,,0,132.944616,,,,,,,176,64,107,,,,,,,,
,9413,,,0,132.944616,,,,,,,176,67,47,,,,,,,,
,9414,,,0,132.955032,,,,,,,176,64,108,,,,,,,,
,9415,,,0,132.955032,,,,,,,176,67,53,,,,,,,,
,9416,,,0,132.965448,,,,,,,176,64,107,,,,,,,,
,9417,,,0,132.97326,,,,,,,176,64,109,,,,,,,,
,9418,,,0,132.983676,,,,,,,176,64,107,,,,,,,,
323,9419,3,10025,0,132.994092,21,32.0,0,G#1,pp-,7,144,32,78,,,,,,,e,
,9420,,,0,132.994092,,,,,,,176,64,110,,,,,,,,
,9421,,,0,132.996696,,,,,,,176,67,49,,,,,,,,
,9422,,,0,133.004508,,,,,,,176,64,107,,,,,,,,
,9423,,,0,133.004508,,,,,,,176,67,47,,,,,,,,
,9424,,,0,133.014924,,,,,,,176,64,110,,,,,,,,
,9425,,,0,133.02534,,,,,,,176,64,109,,,,,,,,
,9426,,,0,133.02534,,,,,,,176,67,48,,,,,,,,
,9427,,,0,133.033152,,,,,,,176,67,47,,,,,,,,
,9428,,,0,133.043568,,,,,,,176,64,110,,,,,,,,
,9429,,,0,133.053984,,,,,,,176,64,107,,,,,,,,
,9430,,,0,133.053984,,,,,,,176,67,48,,,,,,,,
,9431,,,0,133.0644,,,,,,,144,39,60,,,,,,,,
323,9432,3,10026,0,133.0644,21,32.0,0,C3,pp-,7,144,48,47,,,,,,,e,
,9433,,,0,133.0644,,,,,,,176,64,110,,,,,,,,
,9434,,,0,133.067004,,,,,,,176,67,47,,,,,,,,
,9435,,,0,133.072212,,,,,,,144,50,35,,,,,,,,
,9436,,,0,133.074816,,,,,,,176,64,109,,,,,,,,
,9437,,,0,133.085232,,,,,,,144,61,0,,,,,,,,
,9438,,,0,133.085232,,,,,,,176,67,48,,,,,,,,
,9439,,,0,133.093044,,,,,,,176,64,107,,,,,,,,
,9440,,,0,133.095648,,,,,,,176,67,47,,,,,,,,
,9441,,,0,133.10346,,,,,,,176,64,110,,,,,,,,
,9442,,,0,133.106064,,,,,,,144,32,0,,,,,,,,
,9443,,,0,133.113876,,,,,,,144,48,0,,,,,,,,
,9444,,,0,133.113876,,,,,,,176,64,108,,,,,,,,
,9445,,,0,133.124292,,,,,,,176,64,109,,,,,,,,
,9446,,,0,133.134708,,,,,,,176,64,108,,,,,,,,
,9447,,,0,133.134708,,,,,,,144,50,0,,,,,,,,
,9448,,,0,133.145124,,,,,,,176,64,109,,,,,,,,
,9449,,,0,133.152936,,,,,,,176,64,107,,,,,,,,
,9450,,,0,133.171164,,,,,,,144,39,0,,,,,,,,
,9451,,,0,133.173768,,,,,,,176,64,108,,,,,,,,
,9452,,,0,133.176372,,,,,,,176,67,48,,,,,,,,
,9453,,,0,133.186788,,,,,,,176,64,107,,,,,,,,
,9454,,,0,133.186788,,,,,,,176,67,47,,,,,,,,
,9455,,,0,133.1946,,,,,,,176,64,106,,,,,,,,
,9456,,,0,133.205016,,,,,,,176,64,107,,,,,,,,
,9457,,,0,133.215432,,,,,,,176,64,106,,,,,,,,
,9458,,,0,133.223244,,,,,,,176,64,107,,,,,,,,
,9459,,,0,133.23366,,,,,,,176,67,48,,,,,,,,
,9460,,,0,133.244076,,,,,,,176,67,49,,,,,,,,
323,9461,3,10032,0,133.257096,64,16.0,1,C3,p,11,144,48,98,,,,,,,,
323,9462,3,10030,0,133.262304,85,16.0,1,G#1,p,11,144,32,97,,,,,,,,
,9463,,,0,133.264908,,,,,,,176,67,48,,,,,,,,
323,9464,3,10031,0,133.267512,64,16.0,1,D2,p,11,144,38,105,,,,,,,,
,9465,,,0,133.27272,,,,,,,144,52,79,,,,,,,,
,9466,,,0,133.275324,,,,,,,176,64,109,,,,,,,,
,9467,,,0,133.277928,,,,,,,176,67,49,,,,,,,,
323,9468,3,10033,0,133.280532,64,16.0,1,C#4,p,11,144,61,70,,,,,,,,
,9469,,,0,133.28574,,,,,,,176,64,111,,,,,,,,
,9470,,,0,133.288344,,,,,,,176,67,47,,,,,,,,
,9471,,,0,133.290948,,,,,,,144,58,63,,,,,,,,
,9472,,,0,133.293552,,,,,,,144,51,59,,,,,,,,
,9473,,,0,133.293552,,,,,,,176,64,110,,,,,,,,
,9474,,,0,133.306572,,,,,,,144,48,0,,,,,,,,
,9475,,,0,133.322196,,,,,,,144,61,0,,,,,,,,
,9476,,,0,133.3248,,,,,,,176,64,111,,,,,,,,
,9477,,,0,133.3248,,,,,,,176,67,41,,,,,,,,
,9478,,,0,133.327404,,,,,,,144,60,47,,,,,,,,
,9479,,,0,133.332612,,,,,,,144,58,0,,,,,,,,
,9480,,,0,133.335216,,,,,,,176,67,40,,,,,,,,
,9481,,,0,133.343028,,,,,,,144,32,0,,,,,,,,
,9482,,,0,133.345632,,,,,,,176,67,34,,,,,,,,
,9483,,,0,133.348236,,,,,,,144,51,0,,,,,,,,
,9484,,,0,133.348236,,,,,,,144,52,0,,,,,,,,
,9485,,,0,133.353444,,,,,,,144,38,0,,,,,,,,
,9486,,,0,133.356048,,,,,,,176,67,29,,,,,,,,
,9487,,,0,133.366464,,,,,,,176,64,110,,,,,,,,
,9488,,,0,133.369068,,,,,,,176,67,21,,,,,,,,
,9489,,,0,133.374276,,,,,,,176,67,20,,,,,,,,
,9490,,,0,133.384692,,,,,,,176,64,111,,,,,,,,
,9491,,,0,133.387296,,,,,,,144,60,0,,,,,,,,
,9492,,,0,133.40292,,,,,,,176,64,107,,,,,,,,
,9493,,,0,133.413336,,,,,,,176,64,105,,,,,,,,
,9494,,,0,133.426356,,,,,,,176,64,96,,,,,,,,
,9495,,,0,133.434168,,,,,,,176,64,73,,,,,,,,
,9496,,,0,133.444584,,,,,,,176,64,43,,,,,,,,
,9497,,,0,133.455,,,,,,,176,64,13,,,,,,,,
,9498,,,0,133.46802,,,,,,,176,64,5,,,,,,,,
,9499,,,0,133.46802,,,,,,,176,67,21,,,,,,,,
,9500,,,0,133.473228,,,,,,,176,64,0,,,,,,,,
,9501,,,0,133.475832,,,,,,,176,67,27,,,,,,,,
,9502,,,0,133.483644,,,,,,,176,67,31,,,,,,,,
,9503,,,0,133.49406,,,,,,,176,67,39,,,,,,,,
,9504,,,0,133.504476,,,,,,,176,67,51,,,,,,,,
,9505,,,0,133.514892,,,,,,,176,67,67,,,,,,,,
,9506,,,0,133.525308,,,,,,,176,67,93,,,,,,,,
,9507,,,0,133.53312,,,,,,,176,67,126,,,,,,,,
,9508,,,0,133.543536,,,,,,,176,67,127,,,,,,,,
,9509,,,0,133.7154,,,,,,,176,64,4,,,,,,,,
,9510,,,0,133.723212,,,,,,,176,64,16,,,,,,,,
,9511,,,0,133.733628,,,,,,,176,64,22,,,,,,,,
,9512,,,0,133.744044,,,,,,,176,64,31,,,,,,,,
,9513,,,0,133.75446,,,,,,,176,64,40,,,,,,,,
,9514,,,0,133.764876,,,,,,,176,64,50,,,,,,,,
323,9515,3,10035,0,133.770084,14,64.0,0,C#7,ppp,5,144,97,75,,,,,,,,
,9516,,,0,133.775292,,,,,,,176,64,63,,,,,,,,
,9517,,,0,133.783104,,,,,,,176,64,79,,,,,,,,
,9518,,,0,133.79352,,,,,,,176,64,96,,,,,,,,
,9519,,,0,133.803936,,,,,,,176,64,110,,,,,,,,
,9520,,,0,133.814352,,,,,,,176,64,108,,,,,,,,
,9521,,,0,133.824768,,,,,,,176,64,103,,,,,,,,
,9522,,,0,133.835184,,,,,,,176,64,104,,,,,,,,
,9523,,,0,133.840392,,,,,,,144,97,0,,,,,,,,
,9524,,,0,133.842996,,,,,,,176,64,107,,,,,,,,
323,9525,3,10037,0,133.8456,14,64.0,0,G#4,ppp,5,144,68,59,,,,,,,,
,9526,,,0,133.863828,,,,,,,176,64,106,,,,,,,,
,9527,,,0,133.874244,,,,,,,176,64,107,,,,,,,,
,9528,,,0,133.902888,,,,,,,176,64,106,,,,,,,,
,9529,,,0,133.913304,,,,,,,176,64,107,,,,,,,,
,9530,,,0,133.954968,,,,,,,176,64,106,,,,,,,,
,9531,,,0,133.973196,,,,,,,176,64,107,,,,,,,,
323,9532,3,10038,0,133.978404,15,64.0,0,D5,ppp+,6,144,74,57,,,,,,,,
,9533,,,0,133.981008,,,,,,,144,68,0,,,,,,,,
,9534,,,0,133.994028,,,,,,,176,64,106,,,,,,,,
,9535,,,0,134.004444,,,,,,,176,64,107,,,,,,,,
,9536,,,0,134.01486,,,,,,,176,64,106,,,,,,,,
,9537,,,0,134.020068,,,,,,,144,74,0,,,,,,,,
,9538,,,0,134.025276,,,,,,,176,64,107,,,,,,,,
323,9539,3,10039,0,134.072148,14,64.0,0,G#4,ppp+,6,144,68,56,,,,,,,,
,9540,,,0,134.074752,,,,,,,176,64,106,,,,,,,,
,9541,,,0,134.09298,,,,,,,176,64,107,,,,,,,,
,9542,,,0,134.134644,,,,,,,144,68,0,,,,,,,,
323,9543,3,10040,0,134.181516,14,64.0,0,D5,ppp+,6,144,74,55,,,,,,,,
,9544,,,0,134.220576,,,,,,,144,74,0,,,,,,,,
323,9545,3,10041,0,134.233596,14,64.0,0,G#4,pp-,7,144,68,53,,,,,,,,
,9546,,,0,134.264844,,,,,,,176,64,106,,,,,,,,
,9547,,,0,134.267448,,,,,,,144,68,0,,,,,,,,
,9548,,,0,134.27526,,,,,,,176,64,107,,,,,,,,
,9549,,,0,134.324736,,,,,,,176,64,106,,,,,,,,
,9550,,,0,134.335152,,,,,,,176,64,107,,,,,,,,
323,9551,3,10042,0,134.34036,57,16.0,0,C6,pp-,7,144,84,52,,,,,,,,
,9552,,,0,134.395044,,,,,,,176,64,106,,,,,,,,
323,9553,3,10043,0,134.402856,29,32.0,0,E6,pp+,9,144,88,67,,,,,,,,
,9554,,,0,134.402856,,,,,,,176,64,107,,,,,,,,
,9555,,,0,134.423688,,,,,,,176,64,106,,,,,,,,
,9556,,,0,134.434104,,,,,,,176,64,107,,,,,,,,
,9557,,,0,134.44452,,,,,,,176,64,106,,,,,,,,
,9558,,,0,134.449728,,,,,,,144,84,0,,,,,,,,
,9559,,,0,134.454936,,,,,,,176,64,107,,,,,,,,
,9560,,,0,134.465352,,,,,,,176,64,106,,,,,,,,
,9561,,,0,134.473164,,,,,,,176,64,107,,,,,,,,
,9562,,,0,134.486184,,,,,,,144,88,0,,,,,,,,
,9563,,,0,134.504412,,,,,,,176,64,103,,,,,,,,
,9564,,,0,134.514828,,,,,,,176,64,96,,,,,,,,
323,9565,1,10044,0,134.520036,21,32.0,0,G#3,pp+,9,144,56,70,,,,,,,e,
,9566,,,0,134.527848,,,,,,,176,64,82,,,,,,,,
,9567,,,0,134.538264,,,,,,,176,64,58,,,,,,,,
,9568,,,0,134.546076,,,,,,,176,64,33,,,,,,,,
,9569,,,0,134.553888,,,,,,,176,64,20,,,,,,,,
,9570,,,0,134.564304,,,,,,,176,64,16,,,,,,,,
,9571,,,0,134.57472,,,,,,,176,64,18,,,,,,,,
,9572,,,0,134.585136,,,,,,,176,64,19,,,,,,,,
