opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo
ped,68,31,0,11661,8471,,1023,325.95299999999986,,,,,,,176,64,127,,,,,,,V,,,
nof,69,3,4,11660,8472,,,325.9619999999999,,,,,,,144,49,0,,,,,,,,,,
non,69,4,4,11662,8473,5536,0,325.98699999999974,1.36363636363636,4.0,0,F1,pppp,2,144,29,2,,,,,,o,,,,
nof,69,4,4,11662,8474,,0,327.3509999999998,,,,,,,144,29,0,,,,,,,,,,
rst,69,5,1,11663,8474,,256,327.3509999999998,,,,<R>,,,176,102,0,,,,,,,,,,
rst,69,6,3,11664,8474,,256,327.3509999999998,,,,<R>,,,176,102,0,,,,,,,,,,
rst,69,7,4,11665,8474,,256,327.3509999999998,,,,<R>,,,176,102,0,,,,,,,,,,
non,69,8,3,11666,8475,5537,307,327.6229999999997,0.271661931818182,16.0,0,F4,ppp,5,144,65,5,,,,,,o,,,,
non,69,9,1,11667,8476,5538,341,327.80399999999975,0.340909090909091,16.0,1,B6,ppp,5,144,95,5,,,,,,o,,,,
nof,69,8,3,11666,8477,,307,327.8939999999999,,,,,,,144,65,0,,,,,,,,,,
non,69,10,3,11668,8477,5539,358,327.8939999999999,0.138494318181818,32.0,0,D4,ppp,5,144,62,5,,,,,,o,,,,
nof,69,10,3,11668,8478,,358,328.0329999999998,,,,,,,144,62,0,,,,,,,,,,
non,69,11,3,11669,8478,5540,384,328.0329999999998,0.133167613636364,32.0,0,C#4,ppp,5,144,61,5,,,,,,o,,,,
nof,69,9,1,11667,8479,,341,328.14499999999987,,,,,,,144,95,0,,,,,,,,,,
non,69,12,1,11670,8479,5541,405,328.14499999999987,0.111860795454545,32.0,0,A4,ppp,5,144,69,5,,,,,,o,,,,
nof,69,11,3,11669,8480,,384,328.1659999999998,,,,,,,144,61,0,,,,,,,,,,
non,69,13,3,11671,8480,5542,409,328.1659999999998,0.181107954545455,16.0,0,A3,ppp,5,144,57,5,,,,,,o,,,e,
nof,69,12,1,11670,8481,,405,328.2569999999997,,,,,,,144,69,0,,,,,,,,,,
non,69,14,1,11672,8481,5543,426,328.2569999999997,0.0745738636363637,32.0,0,F5,ppp+,6,144,77,6,,,,,,o,,,,
nof,69,14,1,11672,8482,,426,328.3309999999998,,,,,,,144,77,0,,,,,,,,,,
non,69,15,1,11673,8482,5544,440,328.3309999999998,0.0745738636363637,32.0,0,C#6,ppp+,6,144,85,6,,,,,,o,,,,
non,69,16,3,11674,8483,5545,443,328.34699999999987,0.181107954545455,16.0,0,D4,ppp,5,144,62,5,,,,,,o,,,e,
nof,69,13,3,11671,8484,,409,328.34699999999987,,,,,,,144,57,0,,,,,,,,,,
nof,69,15,1,11673,8485,,440,328.40599999999984,,,,,,,144,85,0,,,,,,,,,,
non,69,17,1,11675,8485,5546,454,328.40599999999984,0.0745738636363637,32.0,0,F5,pp-,7,144,77,7,,,,,,o,,,,
nof,69,17,1,11675,8486,,454,328.4799999999999,,,,,,,144,77,0,,,,,,,,,,
non,69,18,1,11676,8486,5547,468,328.4799999999999,0.0745738636363637,32.0,0,C#6,pp-,7,144,85,7,,,,,,o,,,,
non,69,19,3,11677,8487,5548,477,328.5279999999999,0.186434659090909,16.0,0,G#4,ppp,5,144,68,5,,,,,,o,,,e,
nof,69,16,3,11674,8488,,443,328.5279999999999,,,,,,,144,62,0,,,,,,,,,,
nof,69,18,1,11676,8489,,468,328.5549999999997,,,,,,,144,85,0,,,,,,,,,,
non,69,20,1,11678,8489,5549,482,328.5549999999997,0.159801136363636,16.0,0,F#4,pp,8,144,66,8,,,,,,o,,,,
ped,69,21,0,11679,8490,,494,328.6189999999998,,,,,,,176,64,0,,,,,,,^,,,
non,69,22,3,11680,8491,5550,512,328.7149999999998,0.404829545454545,16.0,1,G#3,p,11,144,56,11,,,,,,o,,,E 6033,
non,69,26,1,11681,8491,5550,,328.7149999999998,0.05,8.0,0,B5,pp,8,144,83,8,,,,g,,o,,,,
nof,69,26,1,11681,8492,,,328.76499999999976,,,,,,,144,83,0,,,,,,,,,,
nof,69,19,3,11677,8493,,477,328.78999999999985,,,,,,,144,68,0,,,,,,,,,,
nof,69,20,1,11678,8493,,482,328.78999999999985,,,,,,,144,66,0,,,,,,,,,,
non,69,23,1,11682,8494,5551,512,328.78999999999985,1.36363636363636,4.0,0,C#5,f,20,144,73,20,,,,,,o,,,,
non,69,24,1,11683,8494,5551,512,328.78999999999985,1.36363636363636,4.0,0,D6,f,20,144,86,20,,,,,,o,,,,
rst,69,25,4,11684,8494,,512,328.78999999999985,,,,<R>,,,176,102,0,,,,,,,,,,
nof,69,22,3,11680,8495,,512,329.1199999999998,,,,,,,144,56,0,,,,,,,,,,
non,69,27,3,11685,8496,5552,588,329.1949999999998,0.276988636363636,16.0,0,A5,mp,14,144,81,14,,,,,,o,,,,
nof,69,27,3,11685,8497,,588,329.47199999999987,,,,,,,144,81,0,,,,,,,,,,
non,69,28,3,11686,8497,5553,640,329.47199999999987,0.681818181818182,8.0,0,E5,mf,17,144,76,17,,,,,,o,,,,
sec,69,29,0,11687,8497,,640,329.47199999999987,,,,,,,,,,,6033,,,,,,,,
nof,69,23,1,11682,8498,,512,330.1529999999999,,,,,,,144,73,0,,,,,,,,,,
nof,69,24,1,11683,8498,,512,330.1529999999999,,,,,,,144,86,0,,,,,,,,,,
nof,69,28,3,11686,8499,,640,330.1529999999999,,,,,,,144,76,0,,,,,,,,,,
bpm,69,30,0,11688,8500,,768,330.26099999999985,,1.0,,,,,,,,,,38,,,,,,,
rst,69,32,1,11689,8500,,768,330.26099999999985,,,,<R>,,,176,102,0,,,,,,,,,,
rst,69,33,3,11690,8500,,768,330.26099999999985,,,,<R>,,,176,102,0,,,,,,,,,,
non,69,34,4,11691,8500,5554,768,330.26099999999985,1.57894736842105,4.0,0,D#1,ppp,5,144,27,5,,,,,t,o,,d,,
non,69,35,4,11692,8500,5554,768,330.26099999999985,1.57894736842105,4.0,0,E3,f,20,144,52,20,,,,,t,o,,d,,
non,69,36,4,11693,8500,5554,768,330.26099999999985,1.57894736842105,4.0,0,F#3,mp,14,144,54,14,,,,,t,o,,d,,
ped,69,31,0,11694,8500,,768,330.26099999999985,,,,,,,176,64,127,,,,,,,V,,,
bar,70,4,0,11695,8501,,0,331.8399999999998,,,,,,,,,,365,,,,,,,,,
rst,70,0,3,11696,8501,,0,331.8399999999998,,,,<R>,,,176,102,0,,,,,,,,,,
non,70,1,4,11697,8501,,0,331.8399999999998,4.73684210526316,2.0,1,D#1,,,,,,,,,,T,,,,,
non,70,2,4,11698,8501,,0,331.8399999999998,3.15789473684211,2.0,1,E3,,,,,,,,,,T,,,,,
non,70,3,4,11699,8501,,0,331.8399999999998,3.15789473684211,2.0,1,F#3,,,,,,,,,,T,,,,,
non,70,5,1,11700,8501,5555,0,331.8399999999998,0.154194078947368,32.0,0,F6,pppp,2,144,89,2,,,,,,o,,d,,
nof,70,5,1,11700,8502,,0,331.9939999999998,,,,,,,144,89,0,,,,,,,,,,
non,70,6,1,11701,8502,5556,25,331.9939999999998,0.0986842105263158,32.0,0,C#4,pppp,2,144,61,2,,,,,,o,,d,,
nof,70,6,1,11701,8503,,25,332.09299999999973,,,,,,,144,61,0,,,,,,,,,,
non,70,7,1,11702,8503,5557,41,332.09299999999973,0.111019736842105,32.0,0,D5,pppp,2,144,74,2,,,,,,o,,d,,
nof,70,7,1,11702,8504,,41,332.20399999999984,,,,,,,144,74,0,,,,,,,,,,
non,70,8,1,11703,8504,5558,59,332.20399999999984,0.104851973684211,32.0,0,C#5,pppp,2,144,73,2,,,,,t,o,,D,,
non,70,9,1,11704,8505,,76,332.30899999999986,0.0493421052631579,64.0,0,C#5,,,,,,,,,,T,,,,,
nof,70,8,1,11703,8506,,59,332.35799999999983,,,,,,,144,73,0,,,,,,,,,,
non,70,10,1,11705,8506,5559,84,332.35799999999983,0.0493421052631579,64.0,0,A3,pppp,2,144,57,2,,,,,t,o,,,,
non,70,11,1,11706,8507,,92,332.4069999999998,0.111019736842105,32.0,0,A3,,,,,,,,,,T,,,,,
nof,70,10,1,11705,8508,,84,332.5179999999997,,,,,,,144,57,0,,,,,,,,,,
non,70,12,1,11707,8508,5560,110,332.5179999999997,0.111019736842105,32.0,0,D6,pppp,2,144,86,2,,,,,,o,,,,
nof,70,12,1,11707,8509,,110,332.6289999999998,,,,,,,144,86,0,,,,,,,,,,
non,70,13,3,11708,8509,5561,128,332.6289999999998,0.0986842105263158,64.0,0,D#5,pppp,2,144,75,2,,,,,,o,,d,e,
non,70,14,1,11709,8509,5561,128,332.6289999999998,0.0986842105263158,32.0,0,F6,pppp,2,144,89,2,,,,,,o,,,,
nof,70,13,3,11708,8510,,128,332.7279999999997,,,,,,,144,75,0,,,,,,,,,,
nof,70,14,1,11709,8510,,128,332.7279999999997,,,,,,,144,89,0,,,,,,,,,,
non,70,15,3,11710,8510,5562,144,332.7279999999997,0.0986842105263158,64.0,0,B5,pppp,2,144,83,2,,,,,,o,,d,e,
non,70,16,1,11711,8510,5562,144,332.7279999999997,0.111019736842105,32.0,0,D6,pppp,2,144,86,2,,,,,,o,,,,
nof,70,15,3,11710,8511,,144,332.8269999999999,,,,,,,144,83,0,,,,,,,,,,
non,70,17,3,11712,8511,5563,160,332.8269999999999,0.0986842105263158,64.0,0,C6,pppp,2,144,84,2,,,,,,o,,d,e,
nof,70,16,1,11711,8512,,144,332.8389999999998,,,,,,,144,86,0,,,,,,,,,,
non,70,18,1,11713,8512,5564,162,332.8389999999998,0.104851973684211,32.0,0,G#6,pppp,2,144,92,2,,,,,,o,,,,
nof,70,17,3,11712,8513,,160,332.9259999999998,,,,,,,144,84,0,,,,,,,,,,
non,70,19,3,11714,8514,5565,176,332.9259999999998,0.0986842105263158,64.0,0,B5,pppp,2,144,83,2,,,,,,o,,d,e,
nof,70,18,1,11713,8515,,162,332.94399999999985,,,,,,,144,92,0,,,,,,,,,,
non,70,20,1,11715,8516,5566,179,332.94399999999985,0.154194078947368,32.0,0,C#6,pppp,2,144,85,2,,,,,,o,,,,
nof,70,19,3,11714,8517,,176,333.0239999999998,,,,,,,144,83,0,,,,,,,,,,
non,70,21,3,11716,8518,5567,192,333.0239999999998,0.296052631578947,32.0,1,G5,pppp,2,144,79,2,,,,,,o,,d,E,
nof,70,20,1,11715,8519,,179,333.09799999999984,,,,,,,144,85,0,,,,,,,,,,
non,70,22,1,11717,8520,5568,204,333.09799999999984,0.0986842105263158,32.0,0,A5,pppp,2,144,81,2,,,,,,o,,,,
nof,70,22,1,11717,8521,,204,333.1969999999998,,,,,,,144,81,0,,,,,,,,,,
non,70,23,1,11718,8521,5569,220,333.1969999999998,0.111019736842105,32.0,0,D6,pppp,2,144,86,2,,,,,,o,,,,
nof,70,23,1,11718,8522,,220,333.3079999999999,,,,,,,144,86,0,,,,,,,,,,
non,70,24,1,11719,8522,5570,238,333.3079999999999,0.111019736842105,32.0,0,G#6,pppp,2,144,92,2,,,,,,o,,,,
nof,70,21,3,11716,8523,,192,333.3199999999998,,,,,,,144,79,0,,,,,,,,,,
non,70,25,3,11720,8523,5571,240,333.3199999999998,0.0986842105263158,64.0,0,F#5,pppp,2,144,78,2,,,,,,o,,,,
nof,70,24,1,11719,8524,,238,333.41899999999976,,,,,,,144,92,0,,,,,,,,,,
nof,70,25,3,11720,8524,,240,333.41899999999976,,,,,,,144,78,0,,,,,,,,,,
rst,70,26,1,11721,8524,,256,333.41899999999976,,,,<R>,,,176,102,0,,,,,,,,,,
rst,70,27,3,11722,8524,,256,333.41899999999976,,,,<R>,,,176,102,0,,,,,,,,,,
rst,70,28,1,11723,8525,,512,334.9979999999997,,,,<R>,,,176,102,0,,,,,,,,,,
non,70,29,3,11724,8525,5572,512,334.9979999999997,0.197368421052632,32.0,0,D#6,pppp,2,144,87,2,,,,,,o,,,,
nof,69,35,4,11692,8526,,768,334.9979999999997,,,,,,,144,52,0,,,,,,,,,,
nof,69,36,4,11693,8526,,768,334.9979999999997,,,,,,,144,54,0,,,,,,,,,,
non,70,30,1,11725,8527,5573,528,335.09699999999987,0.111019736842105,32.0,0,D7,pppp,2,144,98,2,,,,,,o,,,,
non,70,31,3,11726,8528,5574,544,335.1949999999998,0.197368421052632,32.0,0,B6,pppp,2,144,95,2,,,,,,o,,,,
nof,70,29,3,11724,8529,,512,335.1949999999998,,,,,,,144,87,0,,,,,,,,,,
nof,70,30,1,11725,8530,,528,335.20799999999974,,,,,,,144,98,0,,,,,,,,,,
non,70,32,1,11727,8530,5575,546,335.20799999999974,0.104851973684211,32.0,0,F7,pppp,2,144,101,2,,,,,,o,,,,
nof,70,32,1,11727,8531,,546,335.3119999999998,,,,,,,144,101,0,,,,,,,,,,
non,70,33,1,11728,8531,5576,563,335.3119999999998,0.0986842105263158,32.0,0,D7,pppp,2,144,98,2,,,,,,o,,,,
nof,70,31,3,11726,8532,,544,335.3929999999997,,,,,,,144,95,0,,,,,,,,,,
non,70,34,3,11729,8532,5577,576,335.3929999999997,0.12952302631579,32.0,0,C7,pppp,2,144,96,2,,,,,,o,,d,e,
nof,70,33,1,11728,8533,,563,335.4109999999997,,,,,,,144,98,0,,,,,,,,,,
non,70,35,1,11730,8534,5578,579,335.4109999999997,0.111019736842105,32.0,0,F7,pppp,2,144,101,2,,,,,,o,,,,
nof,70,34,3,11729,8535,,576,335.5219999999998,,,,,,,144,96,0,,,,,,,,,,
nof,70,35,1,11730,8535,,579,335.5219999999998,,,,,,,144,101,0,,,,,,,,,,
non,70,36,1,11731,8535,5579,597,335.5219999999998,0.104851973684211,32.0,0,D7,pppp,2,144,98,2,,,,,,o,,,,
non,70,37,3,11732,8535,5579,597,335.5219999999998,0.12952302631579,32.0,0,B6,pppp,2,144,95,2,,,,,,o,,d,e,
nof,70,36,1,11731,8536,,597,335.62699999999984,,,,,,,144,98,0,,,,,,,,,,
non,70,38,1,11733,8536,5580,614,335.62699999999984,0.160361842105263,32.0,0,G#7,pppp,2,144,104,2,,,,,,o,,,,
nof,70,37,3,11732,8537,,597,335.6519999999997,,,,,,,144,95,0,,,,,,,,,,
non,70,39,3,11734,8537,5581,618,335.6519999999997,0.135690789473684,32.0,0,C7,pppp,2,144,96,2,,,,,,o,,d,e,
nof,70,38,1,11733,8538,,614,335.7869999999997,,,,,,,144,104,0,,,,,,,,,,
nof,70,39,3,11734,8539,,618,335.7869999999997,,,,,,,144,96,0,,,,,,,,,,
non,70,40,1,11735,8539,5582,640,335.7869999999997,0.0986842105263158,32.0,0,C#7,pppp,2,144,97,2,,,,,,o,,,,
non,70,41,3,11736,8539,5582,640,335.7869999999997,0.12952302631579,32.0,0,B6,pppp,2,144,95,2,,,,,,o,,d,e,
nof,70,40,1,11735,8540,,640,335.88599999999985,,,,,,,144,97,0,,,,,,,,,,
non,70,42,1,11737,8540,5583,656,335.88599999999985,0.111019736842105,32.0,0,G#7,pppp,2,144,104,2,,,,,,o,,,,
non,70,43,3,11738,8541,5584,661,335.9169999999998,0.12952302631579,32.0,0,C7,pppp,2,144,96,2,,,,,,o,,d,e,
nof,70,41,3,11736,8542,,640,335.9169999999998,,,,,,,144,95,0,,,,,,,,,,
nof,70,42,1,11737,8543,,656,335.99699999999973,,,,,,,144,104,0,,,,,,,,,,
non,70,44,1,11739,8543,5585,674,335.99699999999973,0.104851973684211,32.0,0,C#7,pppp,2,144,97,2,,,,,t,o,,,,
nof,70,43,3,11738,8544,,661,336.0459999999997,,,,,,,144,96,0,,,,,,,,,,
non,70,45,3,11740,8544,5586,682,336.0459999999997,0.135690789473684,32.0,0,B6,pppp,2,144,95,2,,,,,,o,,d,e,
non,70,46,1,11741,8545,,691,336.10199999999975,0.0493421052631579,64.0,0,C#7,,,,,,,,,,T,,,,,
nof,70,44,1,11739,8546,,674,336.1509999999997,,,,,,,144,97,0,,,,,,,,,,
non,70,47,1,11742,8546,5587,699,336.1509999999997,0.0493421052631579,64.0,0,A6,pppp,2,144,93,2,,,,,t,o,,,,
non,70,48,3,11743,8547,5588,704,336.1819999999999,0.197368421052632,32.0,0,G6,pppp,2,144,91,2,,,,,,o,,d,E,
nof,70,45,3,11740,8548,,682,336.1819999999999,,,,,,,144,95,0,,,,,,,,,,
non,70,49,1,11744,8549,,707,336.2009999999999,0.111019736842105,32.0,0,A6,,,,,,,,,,T,,,,,
nof,70,47,1,11742,8550,,699,336.3119999999998,,,,,,,144,93,0,,,,,,,,,,
non,70,50,1,11745,8550,5589,725,336.3119999999998,0.104851973684211,32.0,0,D7,pppp,2,144,98,2,,,,,,o,,,,
nof,70,48,3,11743,8551,,704,336.3789999999998,,,,,,,144,91,0,,,,,,,,,,
non,70,51,3,11746,8551,5590,736,336.3789999999998,0.197368421052632,32.0,0,F#5,pppp,2,144,78,2,,,,,,o,,,,
nof,70,50,1,11745,8552,,725,336.4159999999998,,,,,,,144,98,0,,,,,,,,,,
non,70,52,1,11747,8552,5591,742,336.4159999999998,0.160361842105263,32.0,0,G#7,pppp,2,144,104,2,,,,,,o,,,,
nof,70,52,1,11747,8553,,742,336.5769999999999,,,,,,,144,104,0,,,,,,,,,,
non,70,53,1,11748,8553,5592,768,336.5769999999999,0.0986842105263158,32.0,0,D7,pppp,2,144,98,2,,,,,,o,,,,
non,70,54,3,11749,8553,5592,768,336.5769999999999,0.12952302631579,32.0,0,F#6,pppp,2,144,90,2,,,,,,o,,,,
rst,70,55,4,11750,8553,,768,336.5769999999999,,,,<R>,,,176,102,0,,,,,,,,,,
nof,70,51,3,11746,8554,,736,336.5769999999999,,,,,,,144,78,0,,,,,,,,,,
nof,69,34,4,11691,8555,,768,336.5769999999999,,,,,,,144,27,0,,,,,,,,,,
nof,70,53,1,11748,8556,,768,336.6759999999998,,,,,,,144,98,0,,,,,,,,,,
non,70,56,1,11751,8556,5593,784,336.6759999999998,0.215871710526316,16.0,0,C#7,pppp,2,144,97,2,,,,,,o,,,,
non,70,57,3,11752,8557,5594,789,336.7059999999998,0.12952302631579,32.0,0,D#6,pppp,2,144,87,2,,,,,,o,,,,
nof,70,54,3,11749,8558,,768,336.7059999999998,,,,,,,144,90,0,,,,,,,,,,
nof,70,57,3,11752,8559,,789,336.8359999999999,,,,,,,144,87,0,,,,,,,,,,
non,70,58,3,11753,8559,5595,810,336.8359999999999,0.135690789473684,32.0,0,F#6,pppp,2,144,90,2,,,,,,o,,,,
nof,70,56,1,11751,8560,,784,336.89099999999974,,,,,,,144,97,0,,,,,,,,,,
non,70,59,1,11754,8560,5596,819,336.89099999999974,0.0986842105263158,32.0,0,G#7,pppp,2,144,104,2,,,,,,o,,,,
nof,70,58,3,11753,8561,,810,336.97199999999987,,,,,,,144,90,0,,,,,,,,,,
rst,70,60,3,11755,8561,,832,336.97199999999987,,,,<R>,,,176,102,0,,,,,,,,,,
nof,70,59,1,11754,8562,,819,336.9899999999999,,,,,,,144,104,0,,,,,,,,,,
non,70,61,1,11756,8563,5597,835,336.9899999999999,0.215871710526316,16.0,0,A6,pppp,2,144,93,2,,,,,,o,,,,
nof,70,61,1,11756,8564,,835,337.2059999999998,,,,,,,144,93,0,,,,,,,,,,
rst,70,62,1,11757,8564,,870,337.2059999999998,,,,<R>,,,176,102,0,,,,,,,,,,
ped,70,63,0,11758,8565,,1023,338.14999999999975,,,,,,,176,64,0,,,,,,,^,,,
bar,71,0,0,11759,8566,,0,338.15599999999984,,,,,,,,,,366,,,,,,,,,
bar,73,0,0,12271,9057,,0,338.15599999999984,,,,,,,,,,375,,,,,,,,,
rst,73,1,1,12272,9057,,0,338.15599999999984,,,,<R>,,,176,102,0,,,,,,,,,,
rst,73,2,2,12273,9057,,0,338.15599999999984,,,,<R>,,,176,102,0,,,,,,,,,,
non,73,3,3,12274,9057,5936,0,338.15599999999984,0.191761363636364,32.0,0,B2,f,20,144,47,20,,,,,,o,,d,,
rst,73,4,4,12275,9057,,0,338.15599999999984,,,,<R>,,,176,102,0,,,,,,,,,,
nof,72,38,4,12262,9058,,768,338.15599999999984,,,,,,,144,48,0,,,,,,,,,,
nof,73,3,3,12274,9059,,0,338.34799999999984,,,,,,,144,47,0,,,,,,,,,,
non,73,5,3,12276,9059,5937,36,338.34799999999984,0.197088068181818,32.0,0,C5,f,20,144,72,20,,,,,,o,,d,,
nof,73,5,3,12276,9060,,36,338.54499999999996,,,,,,,144,72,0,,,,,,,,,,
non,73,6,3,12277,9060,5938,73,338.54499999999996,0.0958806818181818,64.0,0,B2,pp,8,144,47,8,,,,,,o,,d,,
nof,73,6,3,12277,9061,,73,338.64099999999996,,,,,,,144,47,0,,,,,,,,,,
non,73,7,3,12278,9061,5939,91,338.64099999999996,0.197088068181818,32.0,0,F3,mf,17,144,53,17,,,,,,o,,d,,
nof,73,7,3,12278,9062,,91,338.83799999999985,,,,,,,144,53,0,,,,,,,,,,
non,73,8,3,12279,9062,5940,128,338.83799999999985,0.111860795454545,32.0,0,G#5,fff,24,144,80,24,,,,,,o,,D 6038,,
nof,73,8,3,12279,9063,,128,338.94999999999993,,,,,,,144,80,0,,,,,,,,,,
non,73,9,3,12280,9063,5941,149,338.94999999999993,0.111860795454545,32.0,0,E2,f-,19,144,40,19,,,,,,o,,,,
nof,73,9,3,12280,9064,,149,339.0619999999998,,,,,,,144,40,0,,,,,,,,,,
non,73,10,3,12281,9064,5942,170,339.0619999999998,0.1171875,32.0,0,C5,mp,14,144,72,14,,,,,,o,,,,
nof,73,10,3,12281,9065,,170,339.179,,,,,,,144,72,0,,,,,,,,,,
non,73,11,3,12282,9065,5943,192,339.179,0.111860795454545,32.0,0,B2,pp,8,144,47,8,,,,,,o,,,,
ped,73,13,0,12283,9066,,224,339.28499999999997,,,,,,,176,64,0,,,,,,,^,,,
nof,73,11,3,12282,9067,,192,339.2909999999998,,,,,,,144,47,0,,,,,,,,,,
non,73,12,3,12284,9067,5944,213,339.2909999999998,0.229048295454545,16.0,0,F3,pp,8,144,53,8,,,,,,o,,,,
non,73,14,2,12285,9068,5945,224,339.3489999999998,0.0852272727272727,64.0,0,G5,pp,8,144,79,8,,,,,,o,,,,
nof,73,14,2,12285,9069,,224,339.43499999999983,,,,,,,144,79,0,,,,,,,,,,
non,73,15,2,12286,9069,5946,240,339.43499999999983,0.0852272727272727,64.0,0,A1,pp,8,144,33,8,,,,,,o,,,,
nof,73,12,3,12284,9070,,213,339.51999999999987,,,,,,,144,53,0,,,,,,,,,,
nof,73,15,2,12286,9070,,240,339.51999999999987,,,,,,,144,33,0,,,,,,,,,,
non,73,16,3,12287,9070,5947,256,339.51999999999987,0.133167613636364,32.0,0,D4,pp,8,144,62,8,,,,,,o,,,,
sec,73,17,0,12288,9070,,256,339.51999999999987,,,,,,,,,,,6038,,,,,,,,
rst,73,19,1,12289,9070,,256,339.51999999999987,,,,<R>,,,176,102,0,,,,,,,,,,
rst,73,20,2,12290,9070,,256,339.51999999999987,,,,<R>,,,176,102,0,,,,,,,,,,
rst,73,21,4,12291,9070,,256,339.51999999999987,,,,<R>,,,176,102,0,,,,,,,,,,
ped,73,18,0,12292,9071,,256,339.5849999999999,,,,,,,176,64,127,,,,,,,V,,,
nof,73,16,3,12287,9072,,256,339.6529999999999,,,,,,,144,62,0,,,,,,,,,,
non,73,22,3,12293,9072,5948,281,339.6529999999999,0.138494318181818,32.0,0,F4,p-,10,144,65,10,,,,,,o,,,,
nof,73,22,3,12293,9073,,281,339.7909999999998,,,,,,,144,65,0,,,,,,,,,,
non,73,23,3,12294,9073,5949,307,339.7909999999998,0.133167613636364,32.0,0,D4,p+,12,144,62,12,,,,,,o,,,,
non,73,24,3,12295,9074,5950,332,339.92499999999984,0.276988636363636,16.0,0,C#3,mp,14,144,49,14,,,,,,o,,,,
nof,73,23,3,12294,9075,,307,340.07499999999993,,,,,,,144,62,0,,,,,,,,,,
nof,73,24,3,12295,9076,,332,340.2019999999999,,,,,,,144,49,0,,,,,,,,,,
non,73,25,3,12296,9076,5951,384,340.2019999999999,0.133167613636364,32.0,0,A2,mf+,18,144,45,18,,,,,,o,,,e,
nof,73,25,3,12296,9077,,384,340.3349999999999,,,,,,,144,45,0,,,,,,,,,,
non,73,26,3,12297,9077,5952,409,340.3349999999999,0.138494318181818,32.0,0,G#5,f,20,144,80,20,,,,,,o,,,e,
nof,73,26,3,12297,9078,,409,340.47299999999984,,,,,,,144,80,0,,,,,,,,,,
non,73,27,3,12298,9078,5953,435,340.47299999999984,0.133167613636364,32.0,0,A2,ff,22,144,45,22,,,,,,o,,,e,
nof,73,27,3,12298,9079,,435,340.6059999999999,,,,,,,144,45,0,,,,,,,,,,
non,73,28,3,12299,9079,5954,460,340.6059999999999,0.0852272727272727,32.0,0,F4,fff,24,144,65,24,,,,,,o,,d,E,
ped,73,31,0,12300,9080,,502,340.67999999999995,,,,,,,176,64,0,,,,,,,^,,,
nof,73,28,3,12299,9081,,460,340.6919999999999,,,,,,,144,65,0,,,,,,,,,,
non,73,29,3,12301,9081,5955,476,340.6919999999999,0.0958806818181818,32.0,0,C#4,fff,24,144,61,24,,,,,,o,,d,,
nof,73,29,3,12301,9082,,476,340.7879999999999,,,,,,,144,61,0,,,,,,,,,,
non,73,30,3,12302,9082,5956,494,340.7879999999999,0.0958806818181818,32.0,0,D4,fff,24,144,62,24,,,,,,o,,d,,
nof,73,30,3,12302,9083,,494,340.8829999999999,,,,,,,144,62,0,,,,,,,,,,
non,73,32,3,12303,9083,5957,,340.8829999999999,0.05,8.0,0,C4,ppp,5,144,60,5,,,,g,,o,,d,,
nof,73,32,3,12303,9084,,,340.9329999999999,,,,,,,144,60,0,,,,,,,,,,
non,73,33,3,12304,9085,5958,,340.95799999999997,0.05,8.0,0,A5,ppp,5,144,81,5,,,,g,,o,,d,,
non,73,37,4,12305,9085,5958,,340.95799999999997,0.05,8.0,0,Ab3,f,20,144,56,20,,,,g,,o,,d,,
ped,73,31,0,12306,9086,,502,340.9799999999999,,,,,,,176,64,127,,,,,,,V,,,
nof,73,33,3,12304,9087,,,341.0079999999999,,,,,,,144,81,0,,,,,,,,,,
nof,73,37,4,12305,9087,,,341.0079999999999,,,,,,,144,56,0,,,,,,,,,,
non,73,34,3,12307,9088,5959,512,341.0329999999998,1.36363636363636,4.0,0,C3,f,20,144,48,20,,,,,,o,,d,,
non,73,35,3,12308,9088,5959,512,341.0329999999998,1.36363636363636,4.0,0,Eb5,pp,8,144,75,8,,,,,,o,,d,,
non,73,36,3,12309,9088,5959,512,341.0329999999998,1.36363636363636,4.0,0,A5,pp,8,144,81,8,,,,,,o,,d,,
non,73,38,4,12310,9088,5959,512,341.0329999999998,0.170454545454545,32.0,0,G#4,fff,24,144,68,24,,,,,,o,,d,,
rst,73,39,1,12311,9088,,512,341.0329999999998,,,,<R>,,,176,102,0,,,,,,,,,,
rst,73,40,2,12312,9088,,512,341.0329999999998,,,,<R>,,,176,102,0,,,,,,,,,,
nof,73,38,4,12310,9089,,512,341.20399999999984,,,,,,,144,68,0,,,,,,,,,,
non,73,41,4,12313,9089,5960,544,341.20399999999984,0.170454545454545,32.0,0,A3,fff,24,144,57,24,,,,,,o,,d,,
nof,73,41,4,12313,9090,,544,341.3739999999999,,,,,,,144,57,0,,,,,,,,,,
non,73,42,4,12314,9090,5961,576,341.3739999999999,1.02272727272727,8.0,1,F4,fff,24,144,65,24,,,,,,o,,d,,
non,73,43,1,12315,9091,5962,614,341.5769999999999,0.138494318181818,32.0,0,D7,pppp,2,144,98,2,,,,,,o,,d,,
nof,73,43,1,12315,9092,,614,341.7149999999998,,,,,,,144,98,0,,,,,,,,,,
