meas,index,voice,loc,tick,sec,dur,rval,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
42,31,1,1086,1152,172.667,128,8.0,G#4,mf,17,144,68,17,,,,,
42,32,4,1087,1152,172.667,128,8.0,E3,p,11,144,52,11,,,,,
42,30,1,1085,1109,172.711,,,,,,144,82,0,,,,,
42,33,3,1088,1194,172.755,86,8.0,F3,p,11,144,53,11,,,,,
42,31,1,1086,1152,172.935,,,,,,144,68,0,,,,,
42,36,3,1090,1280,172.935,512,2.0,F3,,,,,,,,,,
42,37,4,1091,1280,172.935,256,4.0,E3,,,,,,,,,,
42,34,0,1092,1280,172.935,,,,,,176,64,127,,,,,V
42,38,1,1093,1344,173.069,192,8.0,D4,ff,22,144,62,22,,,,,
42,32,4,1087,1152,173.47,,,,,,144,52,0,,,,,
42,39,1,1094,1536,173.47,512,2.0,D4,,,,,,,,,,
42,41,4,1096,1600,173.604,192,8.0,G2,p,11,144,43,11,,,,,
42,42,3,1097,1792,174.006,128,8.0,F3,,,,,,,,,,
42,43,4,1098,1792,174.006,32,32.0,G2,,,,,,,,,,
42,41,4,1096,1600,174.073,,,,,,144,43,0,,,,,
42,44,4,1099,1824,174.073,96,16.0,A0,ppp,5,144,21,5,,,,,
42,33,3,1088,1194,174.274,,,,,,144,53,0,,,,,
42,44,4,1099,1824,174.274,,,,,,144,21,0,,,,,
42,45,0,1100,1920,174.274,,,,,,176,64,0,,,,,^
42,22,2,1077,1024,174.542,,,,,,144,75,0,,,,,
43,0,0,1103,0,174.542,,,,,,,,,43,,,,
43,2,2,1105,0,174.542,0,8.0,F5,pp,8,,,,,,,,
43,3,2,1106,0,174.542,512,2.0,D#4,p,11,144,63,11,,,,,
43,4,3,1107,0,174.542,0,8.0,C2,mp,14,,,,,,,,
43,5,3,1108,0,174.542,512,2.0,D4,mp,14,144,62,14,,,,,
43,6,3,1109,0,174.542,512,2.0,D#5,mp,14,144,75,14,,,,,
43,7,4,1110,0,174.542,512,2.0,E1,pp,8,144,28,8,,,,,
43,8,4,1111,0,174.542,512,2.0,G1,pp,8,144,31,8,,,,,
42,38,1,1093,1344,174.81,,,,,,144,62,0,,,,,
43,6,3,1109,0,175.613,,,,,,144,75,0,,,,,
43,7,4,1110,0,175.613,,,,,,144,28,0,,,,,
43,8,4,1111,0,175.613,,,,,,144,31,0,,,,,
43,9,1,1112,512,175.613,128,8.0,D4,,,,,,,,,,
43,10,2,1113,512,175.613,170,4.0,D#4,,,,,,,,,,
43,13,1,1116,640,175.881,128,8.0,E6,ff,22,144,88,22,,,,,
43,3,2,1106,0,175.969,,,,,,144,63,0,,,,,
43,5,3,1108,0,175.969,,,,,,144,62,0,,,,,
43,14,2,1117,682,175.969,86,8.0,G#5,mp,14,144,80,14,,,,,
43,15,4,1118,682,175.969,86,8.0,C3,pp,8,144,48,8,,,,,
43,16,1,1119,768,176.149,384,4.0,E6,,,,,,,,,,
43,17,2,1120,768,176.149,256,4.0,G#5,,,,,,,,,,
43,18,4,1121,768,176.149,256,4.0,C3,,,,,,,,,,
43,15,4,1118,682,176.685,,,,,,144,48,0,,,,,
43,19,2,1122,1024,176.685,256,4.0,D#5,p,11,144,75,11,,,,,
43,20,2,1123,1024,176.685,256,4.0,G#5,,,,,,,,,,
43,21,3,1124,1024,176.685,32,32.0,C#4,pp,8,144,61,8,,,,,
43,22,4,1125,1024,176.685,256,4.0,C#2,mp,14,144,37,14,,,,,
43,21,3,1124,1024,176.752,,,,,,144,61,0,,,,,
43,23,3,1126,1056,176.752,64,16.0,G#1,pp,8,144,32,8,,,,,
43,23,3,1126,1056,176.885,,,,,,144,32,0,,,,,
43,25,1,1128,1152,176.952,64,16.0,A#5,ppp,5,144,82,5,,,,,
43,26,1,1129,1152,176.952,64,16.0,E6,,,,,,,,,,
43,25,1,1128,1152,177.086,,,,,,144,82,0,,,,,
43,28,1,1130,1216,177.086,64,16.0,C6,ppp,5,144,84,5,,,,,
43,29,1,1131,1216,177.086,64,16.0,E6,,,,,,,,,,
43,30,3,1132,1216,177.086,64,16.0,G#3,pp,8,144,56,8,,,,,
43,27,0,1133,1216,177.086,,,,,,176,64,127,,,,,V
43,22,4,1125,1024,177.22,,,,,,144,37,0,,,,,
43,13,1,1116,640,177.22,,,,,,144,88,0,,,,,
43,28,1,1130,1216,177.22,,,,,,144,84,0,,,,,
43,30,3,1132,1216,177.22,,,,,,144,56,0,,,,,
43,32,2,1135,1280,177.22,85,8.0,D#5,,,,,,,,,,
43,33,2,1136,1280,177.22,128,8.0,G#5,,,,,,,,,,
43,34,3,1137,1280,177.22,85,8.0,C3,ppp,5,144,48,5,,,,,
43,35,3,1138,1280,177.22,128,8.0,E3,ppp,5,144,52,5,,,,,
43,37,0,1140,1365,177.248,,,,,,176,64,0,,,,,^
43,19,2,1122,1024,177.398,,,,,,144,75,0,,,,,
43,34,3,1137,1280,177.398,,,,,,144,48,0,,,,,
43,39,3,1142,1365,177.398,171,4.0,A0,mf,17,144,21,17,,,,,
43,40,3,1143,1365,177.398,256,4.0,G#1,mf,17,144,32,17,,,,,
43,41,3,1144,1365,177.398,256,4.0,E2,mf,17,144,40,17,,,,,
43,42,3,1145,1365,177.398,256,4.0,B2,mf,17,144,47,17,,,,,
43,14,2,1117,682,177.488,,,,,,144,80,0,,,,,
43,35,3,1138,1280,177.488,,,,,,144,52,0,,,,,
43,37,0,1146,1365,177.548,,,,,,176,64,127,,,,,V
43,45,3,1149,1536,177.756,170,4.0,A0,,,,,,,,,,
43,46,3,1150,1536,177.756,256,4.0,G#1,,,,,,,,,,
43,47,3,1151,1536,177.756,256,4.0,E2,,,,,,,,,,
43,48,3,1152,1536,177.756,256,4.0,B2,,,,,,,,,,
43,50,0,1154,1706,177.962,,,,,,176,64,0,,,,,^
43,39,3,1142,1365,178.112,,,,,,144,21,0,,,,,
43,51,2,1155,1706,178.112,342,2.0,G7,mf,17,144,103,17,,,,,
43,52,3,1156,1706,178.112,342,2.0,B1,mp,14,144,35,14,,,,,
43,50,0,1157,1706,178.262,,,,,,176,64,127,,,,,V
43,40,3,1143,1365,178.47,,,,,,144,32,0,,,,,
43,41,3,1144,1365,178.47,,,,,,144,40,0,,,,,
43,42,3,1145,1365,178.47,,,,,,144,47,0,,,,,
43,53,0,1158,2047,178.676,,,,,,176,64,0,,,,,^
43,51,2,1155,1706,178.827,,,,,,144,103,0,,,,,
43,52,3,1156,1706,178.827,,,,,,144,35,0,,,,,
44,0,0,1159,0,178.827,,,,,,,,,44,,,,
44,1,0,1160,0,178.827,,,,,,,,,,5931,,,
44,3,1,1161,0,178.827,512,2.0,D#5,f,20,144,75,20,,,,,
44,4,2,1162,0,178.827,0,8.0,A7,mf,17,,,,,,,,
44,5,2,1163,0,178.827,512,2.0,D#4,pp,8,144,63,8,,,,,
44,2,0,1166,0,178.976,,,,,,176,64,127,,,,,V
44,9,3,1168,384,179.631,128,8.0,D4,mf,17,144,62,17,,,,,
44,10,4,1169,384,179.631,128,8.0,C4,ppp,5,144,60,5,,,,,
44,10,4,1169,384,179.899,,,,,,144,60,0,,,,,
44,13,3,1172,512,179.899,170,4.0,D4,,,,,,,,,,
44,3,1,1161,0,179.899,,,,,,144,75,0,,,,,
44,5,2,1163,0,179.899,,,,,,144,63,0,,,,,
44,9,3,1168,384,180.255,,,,,,144,62,0,,,,,
44,15,3,1174,682,180.255,86,8.0,C#2,mf,17,144,37,17,,,,,
44,16,3,1175,768,180.435,512,2.0,C#2,,,,,,,,,,
44,19,3,1178,1280,181.506,85,8.0,C#2,,,,,,,,,,
44,20,4,1179,1280,181.506,85,8.0,C1,pp,8,144,24,8,,,,,
44,15,3,1174,682,181.684,,,,,,144,37,0,,,,,
44,20,4,1179,1280,181.684,,,,,,144,24,0,,,,,
44,21,0,1180,1365,181.684,,,,,,176,64,0,,,,,^
44,22,1,1181,1365,181.684,171,4.0,C#6,pp,8,144,85,8,,,,,
44,23,3,1182,1365,181.684,171,4.0,B3,p,11,144,59,11,,,,,
44,24,4,1183,1365,181.684,171,4.0,B2,f,20,144,47,20,,,,,
44,23,3,1182,1365,182.042,,,,,,144,59,0,,,,,
44,26,1,1184,1536,182.042,512,2.0,C#6,,,,,,,,,,
44,28,4,1186,1536,182.042,170,4.0,B2,,,,,,,,,,
44,25,0,1187,1536,182.042,,,,,,176,64,127,,,,,V
44,24,4,1183,1365,182.397,,,,,,144,47,0,,,,,
44,29,4,1188,1706,182.397,171,4.0,C2,ff,22,144,36,22,,,,,
44,29,4,1188,1706,182.755,,,,,,144,36,0,,,,,
44,30,4,1189,1877,182.755,171,4.0,G7,ff,22,144,103,22,,,,,
44,31,0,1190,2047,183.111,,,,,,176,64,0,,,,,^
44,30,4,1189,1877,183.113,,,,,,144,103,0,,,,,
45,0,0,1191,0,183.113,,,,,,,,,45,,,,
45,1,1,1192,0,183.113,384,4.0,C#6,,,,,,,,,,
45,2,2,1193,0,183.113,1024,1.0,G3,f,20,144,55,20,,,,,
45,3,3,1194,0,183.113,32,32.0,C3,mp,14,144,48,14,,,,,
45,4,4,1195,0,183.113,128,8.0,G2,pp,8,144,43,8,,,,,
45,3,3,1194,0,183.18,,,,,,144,48,0,,,,,
45,5,3,1196,32,183.18,224,8.0,C#3,mp,14,144,49,14,,,,,
45,4,4,1195,0,183.381,,,,,,144,43,0,,,,,
45,5,3,1196,32,183.649,,,,,,144,49,0,,,,,
44,22,1,1181,1365,183.917,,,,,,144,85,0,,,,,
45,10,3,1201,384,183.917,128,8.0,F#2,p,11,144,42,11,,,,,
45,11,3,1202,384,183.917,128,8.0,F#3,p,11,144,54,11,,,,,
45,12,4,1203,384,183.917,128,8.0,C#1,mf,17,144,25,17,,,,,
45,14,3,1205,512,184.185,768,2.0,F#2,,,,,,,,,,
45,15,3,1206,512,184.185,512,2.0,F#3,,,,,,,,,,
45,16,4,1207,512,184.185,512,2.0,C#1,,,,,,,,,,
45,12,4,1203,384,185.256,,,,,,144,25,0,,,,,
45,17,1,1208,1024,185.256,128,8.0,D#5,p,11,144,75,11,,,,,
45,18,2,1209,1024,185.256,128,8.0,G3,,,,,,,,,,
45,19,4,1210,1024,185.256,128,8.0,A#2,mf,17,144,46,17,,,,,
45,2,2,1193,0,185.524,,,,,,144,55,0,,,,,
45,11,3,1202,384,185.524,,,,,,144,54,0,,,,,
45,17,1,1208,1024,185.524,,,,,,144,75,0,,,,,
45,19,4,1210,1024,185.524,,,,,,144,46,0,,,,,
45,20,1,1211,1152,185.524,128,8.0,C#2,pp,8,144,37,8,,,,,
45,23,1,1214,1280,185.792,128,8.0,C#2,,,,,,,,,,
45,25,3,1216,1280,185.792,128,8.0,F#2,,,,,,,,,,
45,26,3,1217,1280,185.792,128,8.0,F#3,,,,,,,,,,
45,10,3,1201,384,186.06,,,,,,144,42,0,,,,,
45,20,1,1211,1152,186.06,,,,,,144,37,0,,,,,
45,29,3,1220,1408,186.06,128,8.0,F2,ppp,5,144,41,5,,,,,
45,30,4,1221,1408,186.06,128,8.0,C2,ppp,5,144,36,5,,,,,
45,33,3,1224,1536,186.327,128,8.0,F2,,,,,,,,,,
45,34,4,1225,1536,186.327,128,8.0,C2,,,,,,,,,,
45,29,3,1220,1408,186.595,,,,,,144,41,0,,,,,
45,30,4,1221,1408,186.595,,,,,,144,36,0,,,,,
46,0,0,1230,0,187.399,,,,,,,,,46,,,,
46,1,0,1231,0,187.399,,,,,,,,,,5932,,,
46,2,1,1232,0,187.399,2048,0.5,D#5,pp,8,144,75,8,,,,,
46,3,2,1233,0,187.399,768,2.0,C5,p,11,144,72,11,,,,,
46,4,3,1234,0,187.399,1536,1.0,A3,p,11,144,57,11,,,,,
46,3,2,1233,0,189.006,,,,,,144,72,0,,,,,
46,6,2,1236,768,189.006,768,2.0,E5,ppp,5,144,76,5,,,,,
46,6,2,1236,768,190.613,,,,,,144,76,0,,,,,
46,8,3,1238,1536,190.613,128,8.0,A3,,,,,,,,,,
46,9,4,1239,1536,190.613,128,8.0,C#1,pp,8,144,25,8,,,,,
46,4,3,1234,0,190.881,,,,,,144,57,0,,,,,
46,9,4,1239,1536,190.881,,,,,,144,25,0,,,,,
46,10,3,1240,1664,190.881,128,8.0,E3,ppp,5,144,52,5,,,,,
46,11,4,1241,1664,190.881,128,8.0,G#3,p,11,144,56,11,,,,,
46,12,3,1242,1792,191.149,256,4.0,E3,,,,,,,,,,
46,13,4,1243,1792,191.149,256,4.0,G#3,,,,,,,,,,
46,2,1,1232,0,191.685,,,,,,144,75,0,,,,,
46,10,3,1240,1664,191.685,,,,,,144,52,0,,,,,
46,11,4,1241,1664,191.685,,,,,,144,56,0,,,,,
47,0,0,1244,0,191.685,,,,,,,,,47,,,,
47,2,1,1245,0,191.685,1536,1.0,C6,mp,14,144,84,14,,,,,
47,3,2,1246,0,191.685,1536,1.0,F5,ff,22,144,77,22,,,,,
47,4,3,1247,0,191.685,2048,0.5,G#3,pp,8,144,56,8,,,,,
47,1,0,1249,0,191.685,,,,,,176,64,127,,,,,V
47,6,0,1250,1536,194.749,,,,,,176,64,0,,,,,^
47,2,1,1245,0,194.899,,,,,,144,84,0,,,,,
47,3,2,1246,0,194.899,,,,,,144,77,0,,,,,
47,8,2,1252,1536,194.899,512,2.0,A#2,p,11,144,46,11,,,,,
47,9,4,1253,1536,194.899,512,2.0,E2,fff,24,144,40,23,,,,,
47,6,0,1254,1536,195.049,,,,,,176,64,127,,,,,V
48,1,0,1255,0,195.82,,,,,,176,64,0,,,,,^
47,4,3,1247,0,195.97,,,,,,144,56,0,,,,,
47,8,2,1252,1536,195.97,,,,,,144,46,0,,,,,
48,0,0,1256,0,195.97,,,,,,,,,48,,,,
48,3,2,1258,0,195.97,2048,0.5,D4,pp,8,144,62,8,,,,,
48,5,4,1260,0,195.97,2048,0.5,E2,,,,,,,,,,
48,1,0,1261,0,196.12,,,,,,176,64,127,,,,,V
48,8,3,1264,1152,198.381,896,2.0,G#2,ff,22,144,44,22,,,,,
48,9,1,1265,1792,199.72,256,4.0,C#3,ppp,5,144,49,5,,,,,
48,9,1,1265,1792,200.256,,,,,,144,49,0,,,,,
49,0,0,1266,0,200.256,,,,,,,,,49,,,,
49,2,2,1268,0,200.256,512,2.0,D4,,,,,,,,,,
49,3,3,1269,0,200.256,512,2.0,G#2,,,,,,,,,,
49,4,4,1270,0,200.256,512,2.0,E2,,,,,,,,,,
47,9,4,1253,1536,201.327,,,,,,144,40,0,,,,,
48,3,2,1258,0,201.327,,,,,,144,62,0,,,,,
48,8,3,1264,1152,201.327,,,,,,144,44,0,,,,,
49,5,0,1271,512,201.327,,,,,,176,64,0,,,,,^
49,7,2,1273,512,201.327,64,16.0,C#3,pppp,2,144,49,2,,,,,
49,9,4,1275,512,201.327,1536,1.0,G1,mp,14,144,31,14,,,,,
49,7,2,1273,512,201.461,,,,,,144,49,0,,,,,
49,11,1,1277,640,201.595,128,8.0,A5,ppp,5,144,81,5,,,,,
49,12,2,1278,704,201.729,32,32.0,D4,mp,14,144,62,14,,,,,
49,12,2,1278,704,201.796,,,,,,144,62,0,,,,,
49,13,2,1279,736,201.796,32,32.0,C6,mp+,15,144,84,15,,,,,
49,11,1,1277,640,201.863,,,,,,144,81,0,,,,,
49,14,1,1280,768,201.863,192,8.0,F#6,p,11,144,90,11,,,,,
49,15,2,1281,768,201.863,32,32.0,G#5,p,11,144,80,11,,,,,
49,16,2,1282,768,201.863,32,32.0,C6,,,,,,,,,,
49,17,3,1283,768,201.863,96,16.0,B0,mp,14,144,23,14,,,,,
49,18,2,1284,800,201.93,64,16.0,G#5,,,,,,,,,,
49,19,2,1285,800,201.93,64,16.0,E6,f,20,144,88,20,,,,,
49,13,2,1279,736,201.93,,,,,,144,84,0,,,,,
49,15,2,1281,768,202.064,,,,,,144,80,0,,,,,
49,17,3,1283,768,202.064,,,,,,144,23,0,,,,,
49,19,2,1285,800,202.064,,,,,,144,88,0,,,,,
49,21,2,1286,864,202.064,96,16.0,D#4,f+,21,144,63,21,,,,,
49,22,3,1287,864,202.064,64,16.0,C#3,mp,14,144,49,14,,,,,
49,20,0,1288,864,202.064,,,,,,176,64,127,,,,,V
49,22,3,1287,864,202.198,,,,,,144,49,0,,,,,
49,23,3,1289,928,202.198,32,32.0,G#2,mp-,13,144,44,13,,,,,
49,14,1,1280,768,202.265,,,,,,144,90,0,,,,,
49,21,2,1286,864,202.265,,,,,,144,63,0,,,,,
49,23,3,1289,928,202.265,,,,,,144,44,0,,,,,
49,24,0,1290,960,202.265,,,,,,176,64,0,,,,,^
49,25,1,1291,960,202.265,64,16.0,B3,f,20,,,,,,,,
49,26,2,1292,960,202.265,64,16.0,B3,f,20,144,59,20,,,,,
49,28,1,1294,1024,202.399,512,2.0,B3,,,,,,,,,,
49,29,2,1295,1024,202.399,32,32.0,B3,,,,,,,,,,
49,31,2,1297,1056,202.466,96,16.0,A0,mp+,15,144,21,15,,,,,
49,31,2,1297,1056,202.667,,,,,,144,21,0,,,,,
49,32,2,1298,1152,202.667,64,16.0,G2,p,11,144,43,11,,,,,
49,32,2,1298,1152,202.801,,,,,,144,43,0,,,,,
49,26,2,1292,960,203.47,,,,,,144,59,0,,,,,
49,35,1,1301,1536,203.47,128,8.0,F4,pp,8,144,65,8,,,,,
49,37,3,1303,1536,203.47,512,2.0,C#3,f,20,144,49,20,,,,,
49,35,1,1301,1536,203.738,,,,,,144,65,0,,,,,
49,39,1,1305,1792,204.006,153,8.0,C5,p,11,144,72,11,,,,,
49,39,1,1305,1792,204.326,,,,,,144,72,0,,,,,
49,41,1,1306,1945,204.326,103,8.0,D3,p+,12,144,50,12,,,,,
49,40,0,1307,1945,204.326,,,,,,176,64,127,,,,,V
49,9,4,1275,512,204.542,,,,,,144,31,0,,,,,
50,0,0,1308,0,204.542,,,,,,,,,50,,,,
50,1,1,1309,0,204.542,51,16.0,D3,,,,,,,,,,
50,2,2,1310,0,204.542,2048,0.5,E6,p+,12,144,88,12,,,,,
50,3,3,1311,0,204.542,0,8.0,C#1,mp,14,,,,,,,,
50,4,3,1312,0,204.542,2048,0.5,C2,mf,17,144,36,17,,,,,
50,5,4,1313,0,204.542,51,16.0,F#6,p+,12,144,90,12,,,,,
49,37,3,1303,1536,204.542,,,,,,144,49,0,,,,,
49,41,1,1306,1945,204.648,,,,,,144,50,0,,,,,
50,5,4,1313,0,204.648,,,,,,144,90,0,,,,,
50,6,1,1314,51,204.648,153,8.0,C#2,mf,17,144,37,17,,,,,
50,7,4,1315,51,204.648,51,16.0,G1,p,11,144,31,11,,,,,
50,7,4,1315,51,204.755,,,,,,144,31,0,,,,,
50,8,4,1316,102,204.755,51,16.0,F4,p,11,144,65,11,,,,,
50,8,4,1316,102,204.862,,,,,,144,65,0,,,,,
50,9,4,1317,153,204.862,51,16.0,C3,pp,8,144,48,8,,,,,
50,6,1,1314,51,204.969,,,,,,144,37,0,,,,,
50,9,4,1317,153,204.969,,,,,,144,48,0,,,,,
50,10,0,1318,204,204.969,,,,,,176,64,0,,,,,^
50,11,1,1319,204,204.969,52,16.0,E5,p+,12,144,76,12,,,,,
50,12,4,1320,204,204.969,52,16.0,G#1,pp-,7,144,32,7,,,,,
50,12,4,1320,204,205.077,,,,,,144,32,0,,,,,
50,13,1,1321,256,205.077,128,8.0,E5,,,,,,,,,,
50,11,1,1319,204,205.345,,,,,,144,76,0,,,,,
50,4,3,1312,0,206.535,,,,,,144,36,0,,,,,
50,21,2,1326,,206.535,,8.0,C2,pp,8,144,36,8,,,,g,
50,20,2,1327,,206.61,,8.0,F#5,pp,8,144,78,8,,,,g,
50,20,2,1327,,206.66,,,,,,144,78,0,,,,,
50,19,0,1329,1024,206.685,,,,,,,,,,5933,,,
50,2,2,1310,0,208.827,,,,,,144,88,0,,,,,
50,21,2,1326,,208.827,,,,,,144,36,0,,,,,
51,0,0,1330,0,208.827,,,,,,,,,51,,,,
51,1,1,1331,0,208.827,1024,1.0,F4,p,11,144,65,11,,,,,
51,2,1,1332,0,208.827,1024,1.0,G#5,pppp,2,144,80,2,,,,,
51,3,2,1333,0,208.827,1536,1.0,D#4,f,20,144,63,20,,,,,
51,4,3,1334,0,208.827,128,8.0,E4,p,11,144,64,11,,,,,
51,5,4,1335,0,208.827,1024,1.0,G#3,f,20,144,56,20,,,,,
51,4,3,1334,0,209.095,,,,,,144,64,0,,,,,
51,7,3,1336,128,209.095,128,8.0,F#3,mf,17,144,54,17,,,,,
51,6,0,1337,128,209.095,,,,,,176,64,127,,,,,V
51,8,3,1338,256,209.363,1536,1.0,F#3,,,,,,,,,,
51,1,1,1331,0,210.97,,,,,,144,65,0,,,,,
51,2,1,1332,0,210.97,,,,,,144,80,0,,,,,
51,5,4,1335,0,210.97,,,,,,144,56,0,,,,,
51,11,2,1341,1536,212.042,256,4.0,D#4,,,,,,,,,,
51,13,1,1342,,212.502,,8.0,D5,pp,8,144,74,8,,,,g,
51,13,1,1342,,212.552,,,,,,144,74,0,,,,,
51,3,2,1333,0,212.577,,,,,,144,63,0,,,,,
51,7,3,1336,128,212.577,,,,,,144,54,0,,,,,
51,12,0,1343,1792,212.577,,,,,,176,64,0,,,,,^
51,14,1,1344,1792,212.577,256,4.0,G#5,f,20,144,80,20,,,,,
51,16,3,1346,1792,212.577,256,4.0,G#3,pp,8,144,56,8,,,,,
51,17,2,1347,1920,212.845,128,8.0,A5,f-,19,144,81,19,,,,,
51,16,3,1346,1792,213.113,,,,,,144,56,0,,,,,
51,17,2,1347,1920,213.113,,,,,,144,81,0,,,,,
52,0,0,1348,0,213.113,,,,,,,,,52,,,,
52,2,1,1349,0,213.113,512,2.0,G#5,,,,,,,,,,
52,3,2,1350,0,213.113,2048,0.5,A6,ff,22,144,93,22,,,,,
52,4,3,1351,0,213.113,2048,0.5,F#2,ff,22,144,42,22,,,,,
52,1,0,1352,0,213.113,,,,,,176,64,127,,,,,V
51,14,1,1344,1792,214.185,,,,,,144,80,0,,,,,
52,5,1,1353,512,214.185,768,2.0,D#6,ff,22,144,87,22,,,,,
52,5,1,1353,512,215.792,,,,,,144,87,0,,,,,
52,6,1,1354,1280,215.792,0,8.0,D4,ppp,5,,,,,,,,
52,7,1,1355,1280,215.792,768,2.0,A5,ppp,5,144,81,5,,,,,
52,3,2,1350,0,217.399,,,,,,144,93,0,,,,,
52,4,3,1351,0,217.399,,,,,,144,42,0,,,,,
52,7,1,1355,1280,217.399,,,,,,144,81,0,,,,,
53,0,0,1356,0,217.399,,,,,,,,,53,,,,
53,2,2,1358,0,217.399,2048,0.5,A4,fff,24,144,69,23,,,,,
53,5,3,1361,384,218.202,128,8.0,C#1,mf,17,144,25,17,,,,,
53,6,3,1362,512,218.47,1536,1.0,C#1,,,,,,,,,,
53,7,1,1363,1024,219.542,0,8.0,C#3,ppp,5,,,,,,,,
53,8,1,1364,1024,219.542,0,8.0,C6,ppp,5,,,,,,,,
53,9,1,1365,1024,219.542,1024,1.0,D#5,f,20,144,75,20,,,,,
53,10,1,1366,1024,219.542,1024,1.0,E6,ppp,5,144,88,5,,,,,
53,12,4,1368,1536,220.613,512,2.0,B1,f,20,144,35,20,,,,,
53,13,0,1369,2047,221.683,,,,,,176,64,0,,,,,^
53,2,2,1358,0,221.685,,,,,,144,69,0,,,,,
53,5,3,1361,384,221.685,,,,,,144,25,0,,,,,
53,9,1,1365,1024,221.685,,,,,,144,75,0,,,,,
53,10,1,1366,1024,221.685,,,,,,144,88,0,,,,,
53,12,4,1368,1536,221.685,,,,,,144,35,0,,,,,
54,0,0,1370,0,221.685,,,,,,,,,54,,,,
54,1,0,1371,0,221.685,,,,,,,,,,5934,,,
54,3,3,1373,0,221.685,1536,1.0,A#2,f,20,144,46,20,,,,,
54,4,4,1374,0,221.685,2048,0.5,C2,ppp,5,144,36,5,,,,,
54,5,4,1375,0,221.685,2048,0.5,C#2,f,20,144,37,20,,,,,
54,6,3,1376,1536,224.899,128,8.0,A#2,,,,,,,,,,
54,3,3,1373,0,225.167,,,,,,144,46,0,,,,,
54,7,3,1377,1664,225.167,384,4.0,G#3,mp,14,144,56,14,,,,,
54,5,4,1375,0,225.97,,,,,,144,37,0,,,,,
55,0,0,1378,0,225.97,,,,,,,,,55,,,,
55,3,3,1381,0,225.97,512,2.0,B2,ppp,5,144,47,5,,,,,
55,4,3,1382,0,225.97,512,2.0,E3,p,11,144,52,11,,,,,
55,5,3,1383,0,225.97,512,2.0,G#3,,,,,,,,,,
55,6,4,1384,0,225.97,2048,0.5,C2,,,,,,,,,,
54,7,3,1377,1664,227.042,,,,,,144,56,0,,,,,
55,4,3,1382,0,227.042,,,,,,144,52,0,,,,,
55,7,1,1385,512,227.042,512,2.0,D#6,pp,8,144,87,8,,,,,
55,8,2,1386,512,227.042,192,8.0,C6,pp,8,144,84,8,,,,,
55,9,3,1387,512,227.042,512,2.0,B2,,,,,,,,,,
55,8,2,1386,512,227.444,,,,,,144,84,0,,,,,
55,11,2,1389,768,227.577,256,4.0,B3,ff,22,144,59,22,,,,,
55,3,3,1381,0,228.113,,,,,,144,47,0,,,,,
55,7,1,1385,512,228.113,,,,,,144,87,0,,,,,
55,14,2,1391,1024,228.113,1024,1.0,B3,,,,,,,,,,
55,12,0,1393,1024,228.113,,,,,,176,64,127,,,,,V
54,4,4,1374,0,230.256,,,,,,144,36,0,,,,,
56,0,0,1394,0,230.256,,,,,,,,,56,,,,
56,2,2,1396,0,230.256,2048,0.5,B3,,,,,,,,,,
56,3,2,1397,0,230.256,2048,0.5,E4,mp,14,144,64,14,,,,,
56,4,2,1398,0,230.256,2048,0.5,G6,pp,8,144,91,8,,,,,
56,8,3,1402,768,231.863,256,4.0,F3,pp,8,144,53,8,,,,,
56,9,4,1403,768,231.863,256,4.0,E1,mp,14,144,28,14,,,,,
56,10,1,1404,896,232.131,0,8.0,C4,pppp,2,,,,,,,,
56,11,1,1405,896,232.131,0,8.0,D5,pppp,2,,,,,,,,
56,14,3,1408,1024,232.399,1024,1.0,F3,,,,,,,,,,
56,15,4,1409,1024,232.399,1024,1.0,E1,,,,,,,,,,
57,1,0,1410,0,234.459,,,,,,176,64,0,,,,,^
56,3,2,1397,0,234.542,,,,,,144,64,0,,,,,
56,4,2,1398,0,234.542,,,,,,144,91,0,,,,,
57,0,0,1411,0,234.542,,,,,,,,,57,,,,
57,3,2,1413,0,234.542,2048,0.5,B3,,,,,,,,,,
57,4,2,1414,0,234.542,2048,0.5,G#4,pppp,2,144,68,2,,,,,
57,5,3,1415,0,234.542,2048,0.5,F3,,,,,,,,,,
57,6,4,1416,0,234.542,2048,0.5,C1,pp,8,144,24,8,,,,,
57,7,4,1417,0,234.542,2048,0.5,E1,,,,,,,,,,
57,8,1,1418,32,234.609,32,32.0,C#2,pp-,7,144,37,7,,,,,
57,8,1,1418,32,234.676,,,,,,144,37,0,,,,,
57,9,0,1420,64,234.759,,,,,,176,64,127,,,,,V
57,14,0,1424,2047,238.676,,,,,,176,64,0,,,,,^
57,4,2,1414,0,238.827,,,,,,144,68,0,,,,,
57,6,4,1416,0,238.827,,,,,,144,24,0,,,,,
55,11,2,1389,768,238.827,,,,,,144,59,0,,,,,
56,8,3,1402,768,238.827,,,,,,144,53,0,,,,,
56,9,4,1403,768,238.827,,,,,,144,28,0,,,,,
58,0,0,1425,0,238.827,,,,,,,,,58,,,,
58,1,0,1426,0,238.827,,,,,,,,,,5935,,,
58,3,1,1427,0,238.827,42,16.0,E5,p,11,144,76,11,,,,,
58,3,1,1427,0,238.915,,,,,,144,76,0,,,,,
58,5,1,1429,42,238.915,43,16.0,G#3,mp,14,144,56,14,,,,,
58,2,0,1430,0,238.976,,,,,,176,64,127,,,,,V
58,5,1,1429,42,239.005,,,,,,144,56,0,,,,,
